,no,effectiveDate,mid
2077,53/A/NBP/2010,2010-03-17,4.3119
2078,54/A/NBP/2010,2010-03-18,4.329
2079,55/A/NBP/2010,2010-03-19,4.3437
2080,56/A/NBP/2010,2010-03-22,4.335
2081,57/A/NBP/2010,2010-03-23,4.3237
2082,58/A/NBP/2010,2010-03-24,4.3423
2083,59/A/NBP/2010,2010-03-25,4.3615
2084,60/A/NBP/2010,2010-03-26,4.3159
2085,61/A/NBP/2010,2010-03-29,4.3293
2086,62/A/NBP/2010,2010-03-30,4.3315
2087,63/A/NBP/2010,2010-03-31,4.3491
2088,64/A/NBP/2010,2010-04-01,4.3382
2089,65/A/NBP/2010,2010-04-02,4.3363
2090,66/A/NBP/2010,2010-04-06,4.3343
2091,67/A/NBP/2010,2010-04-07,4.3713
2092,68/A/NBP/2010,2010-04-08,4.4035
2093,69/A/NBP/2010,2010-04-09,4.4027
2094,70/A/NBP/2010,2010-04-12,4.3859
2095,71/A/NBP/2010,2010-04-13,4.3995
2096,72/A/NBP/2010,2010-04-14,4.368
2097,73/A/NBP/2010,2010-04-15,4.405
2098,74/A/NBP/2010,2010-04-16,4.4154
2099,75/A/NBP/2010,2010-04-19,4.4201
2100,76/A/NBP/2010,2010-04-20,4.4397
2101,77/A/NBP/2010,2010-04-21,4.4386
2102,78/A/NBP/2010,2010-04-22,4.4544
2103,79/A/NBP/2010,2010-04-23,4.4705
2104,80/A/NBP/2010,2010-04-26,4.4998
2105,81/A/NBP/2010,2010-04-27,4.486
2106,82/A/NBP/2010,2010-04-28,4.5576
2107,83/A/NBP/2010,2010-04-29,4.499
2108,84/A/NBP/2010,2010-04-30,4.5042
2109,85/A/NBP/2010,2010-05-04,4.5461
2110,86/A/NBP/2010,2010-05-05,4.6983
2111,87/A/NBP/2010,2010-05-06,4.7872
2112,88/A/NBP/2010,2010-05-07,4.807
2113,89/A/NBP/2010,2010-05-10,4.5861
2114,90/A/NBP/2010,2010-05-11,4.733
2115,91/A/NBP/2010,2010-05-12,4.716
2116,92/A/NBP/2010,2010-05-13,4.6493
2117,93/A/NBP/2010,2010-05-14,4.6448
2118,94/A/NBP/2010,2010-05-17,4.7232
2119,95/A/NBP/2010,2010-05-18,4.664
2120,96/A/NBP/2010,2010-05-19,4.7946
2121,97/A/NBP/2010,2010-05-20,4.7713
2122,98/A/NBP/2010,2010-05-21,4.7761
2123,99/A/NBP/2010,2010-05-24,4.7658
2124,100/A/NBP/2010,2010-05-25,4.8773
2125,101/A/NBP/2010,2010-05-26,4.8305
2126,102/A/NBP/2010,2010-05-27,4.8459
2127,103/A/NBP/2010,2010-05-28,4.7427
2128,104/A/NBP/2010,2010-05-31,4.8047
2129,105/A/NBP/2010,2010-06-01,4.9107
2130,106/A/NBP/2010,2010-06-02,4.9287
2131,107/A/NBP/2010,2010-06-04,4.9239
2132,108/A/NBP/2010,2010-06-07,5.0403
2133,109/A/NBP/2010,2010-06-08,5.0269
2134,110/A/NBP/2010,2010-06-09,4.9927
2135,111/A/NBP/2010,2010-06-10,5.0085
2136,112/A/NBP/2010,2010-06-11,4.9524
2137,113/A/NBP/2010,2010-06-14,4.9108
2138,114/A/NBP/2010,2010-06-15,4.9197
2139,115/A/NBP/2010,2010-06-16,4.8871
2140,116/A/NBP/2010,2010-06-17,4.8773
2141,117/A/NBP/2010,2010-06-18,4.888
2142,118/A/NBP/2010,2010-06-21,4.8304
2143,119/A/NBP/2010,2010-06-22,4.8478
2144,120/A/NBP/2010,2010-06-23,4.9229
2145,121/A/NBP/2010,2010-06-24,4.9801
2146,122/A/NBP/2010,2010-06-25,5.0185
2147,123/A/NBP/2010,2010-06-28,5.0083
2148,124/A/NBP/2010,2010-06-29,5.1352
2149,125/A/NBP/2010,2010-06-30,5.0947
2150,126/A/NBP/2010,2010-07-01,5.0372
2151,127/A/NBP/2010,2010-07-02,5.039
2152,128/A/NBP/2010,2010-07-05,4.9713
2153,129/A/NBP/2010,2010-07-06,4.9515
2154,130/A/NBP/2010,2010-07-07,4.9562
2155,131/A/NBP/2010,2010-07-08,4.8916
2156,132/A/NBP/2010,2010-07-09,4.8832
2157,133/A/NBP/2010,2010-07-12,4.8615
2158,134/A/NBP/2010,2010-07-13,4.9
2159,135/A/NBP/2010,2010-07-14,4.8702
2160,136/A/NBP/2010,2010-07-15,4.8655
2161,137/A/NBP/2010,2010-07-16,4.8735
2162,138/A/NBP/2010,2010-07-19,4.8747
2163,139/A/NBP/2010,2010-07-20,4.8362
2164,140/A/NBP/2010,2010-07-21,4.8892
2165,141/A/NBP/2010,2010-07-22,4.8777
2166,142/A/NBP/2010,2010-07-23,4.8364
2167,143/A/NBP/2010,2010-07-26,4.8577
2168,144/A/NBP/2010,2010-07-27,4.7731
2169,145/A/NBP/2010,2010-07-28,4.7866
2170,146/A/NBP/2010,2010-07-29,4.7876
2171,147/A/NBP/2010,2010-07-30,4.7997
2172,148/A/NBP/2010,2010-08-02,4.8183
2173,149/A/NBP/2010,2010-08-03,4.7979
2174,150/A/NBP/2010,2010-08-04,4.8407
2175,151/A/NBP/2010,2010-08-05,4.7952
2176,152/A/NBP/2010,2010-08-06,4.7928
2177,153/A/NBP/2010,2010-08-09,4.7841
2178,154/A/NBP/2010,2010-08-10,4.7637
2179,155/A/NBP/2010,2010-08-11,4.8276
2180,156/A/NBP/2010,2010-08-12,4.8872
2181,157/A/NBP/2010,2010-08-13,4.859
2182,158/A/NBP/2010,2010-08-16,4.8731
2183,159/A/NBP/2010,2010-08-17,4.8276
2184,160/A/NBP/2010,2010-08-18,4.7968
2185,161/A/NBP/2010,2010-08-19,4.821
2186,162/A/NBP/2010,2010-08-20,4.8346
2187,163/A/NBP/2010,2010-08-23,4.8845
2188,164/A/NBP/2010,2010-08-24,4.8883
2189,165/A/NBP/2010,2010-08-25,4.8528
2190,166/A/NBP/2010,2010-08-26,4.8819
2191,167/A/NBP/2010,2010-08-27,4.8593
2192,168/A/NBP/2010,2010-08-30,4.8645
2193,169/A/NBP/2010,2010-08-31,4.8714
2194,170/A/NBP/2010,2010-09-01,4.8032
2195,171/A/NBP/2010,2010-09-02,4.7593
2196,172/A/NBP/2010,2010-09-03,4.7564
2197,173/A/NBP/2010,2010-09-06,4.69
2198,174/A/NBP/2010,2010-09-07,4.7544
2199,175/A/NBP/2010,2010-09-08,4.8078
2200,176/A/NBP/2010,2010-09-09,4.7691
2201,177/A/NBP/2010,2010-09-10,4.7688
2202,178/A/NBP/2010,2010-09-13,4.7564
2203,179/A/NBP/2010,2010-09-14,4.7311
2204,180/A/NBP/2010,2010-09-15,4.7043
2205,181/A/NBP/2010,2010-09-16,4.6957
2206,182/A/NBP/2010,2010-09-17,4.726
2207,183/A/NBP/2010,2010-09-20,4.7056
2208,184/A/NBP/2010,2010-09-21,4.6674
2209,185/A/NBP/2010,2010-09-22,4.6363
2210,186/A/NBP/2010,2010-09-23,4.6641
2211,187/A/NBP/2010,2010-09-24,4.6599
2212,188/A/NBP/2010,2010-09-27,4.6529
2213,189/A/NBP/2010,2010-09-28,4.6957
2214,190/A/NBP/2010,2010-09-29,4.6247
2215,191/A/NBP/2010,2010-09-30,4.6458
2216,192/A/NBP/2010,2010-10-01,4.5469
2217,193/A/NBP/2010,2010-10-04,4.5675
2218,194/A/NBP/2010,2010-10-05,4.5846
2219,195/A/NBP/2010,2010-10-06,4.5218
2220,196/A/NBP/2010,2010-10-07,4.5206
2221,197/A/NBP/2010,2010-10-08,4.5443
2222,198/A/NBP/2010,2010-10-11,4.5477
2223,199/A/NBP/2010,2010-10-12,4.5519
2224,200/A/NBP/2010,2010-10-13,4.4939
2225,201/A/NBP/2010,2010-10-14,4.4418
2226,202/A/NBP/2010,2010-10-15,4.447
2227,203/A/NBP/2010,2010-10-18,4.4898
2228,204/A/NBP/2010,2010-10-19,4.4722
2229,205/A/NBP/2010,2010-10-20,4.5198
2230,206/A/NBP/2010,2010-10-21,4.4509
2231,207/A/NBP/2010,2010-10-22,4.4862
2232,208/A/NBP/2010,2010-10-25,4.422
2233,209/A/NBP/2010,2010-10-26,4.4753
2234,210/A/NBP/2010,2010-10-27,4.5146
2235,211/A/NBP/2010,2010-10-28,4.5351
2236,212/A/NBP/2010,2010-10-29,4.595
2237,213/A/NBP/2010,2010-11-02,4.5258
2238,214/A/NBP/2010,2010-11-03,4.5165
2239,215/A/NBP/2010,2010-11-04,4.4454
2240,216/A/NBP/2010,2010-11-05,4.4819
2241,217/A/NBP/2010,2010-11-08,4.543
2242,218/A/NBP/2010,2010-11-09,4.5618
2243,219/A/NBP/2010,2010-11-10,4.5126
2244,220/A/NBP/2010,2010-11-12,4.6242
2245,221/A/NBP/2010,2010-11-15,4.6443
2246,222/A/NBP/2010,2010-11-16,4.6406
2247,223/A/NBP/2010,2010-11-17,4.6556
2248,224/A/NBP/2010,2010-11-18,4.6071
2249,225/A/NBP/2010,2010-11-19,4.6219
2250,226/A/NBP/2010,2010-11-22,4.5972
2251,227/A/NBP/2010,2010-11-23,4.6238
2252,228/A/NBP/2010,2010-11-24,4.7065
2253,229/A/NBP/2010,2010-11-25,4.7119
2254,230/A/NBP/2010,2010-11-26,4.7631
2255,231/A/NBP/2010,2010-11-29,4.7492
2256,232/A/NBP/2010,2010-11-30,4.8638
2257,233/A/NBP/2010,2010-12-01,4.8046
2258,234/A/NBP/2010,2010-12-02,4.7375
2259,235/A/NBP/2010,2010-12-03,4.7243
2260,236/A/NBP/2010,2010-12-06,4.7161
2261,237/A/NBP/2010,2010-12-07,4.7371
2262,238/A/NBP/2010,2010-12-08,4.8036
2263,239/A/NBP/2010,2010-12-09,4.8147
2264,240/A/NBP/2010,2010-12-10,4.8282
2265,241/A/NBP/2010,2010-12-13,4.7902
2266,242/A/NBP/2010,2010-12-14,4.7165
2267,243/A/NBP/2010,2010-12-15,4.7064
2268,244/A/NBP/2010,2010-12-16,4.7011
2269,245/A/NBP/2010,2010-12-17,4.6626
2270,246/A/NBP/2010,2010-12-20,4.729
2271,247/A/NBP/2010,2010-12-21,4.707
2272,248/A/NBP/2010,2010-12-22,4.6861
2273,249/A/NBP/2010,2010-12-23,4.667
2274,250/A/NBP/2010,2010-12-24,4.6663
2275,251/A/NBP/2010,2010-12-27,4.6684
2276,252/A/NBP/2010,2010-12-28,4.6466
2277,253/A/NBP/2010,2010-12-29,4.6715
2278,254/A/NBP/2010,2010-12-30,4.6484
2279,255/A/NBP/2010,2010-12-31,4.5938
2280,1/A/NBP/2011,2011-01-03,4.6075
2281,2/A/NBP/2011,2011-01-04,4.5975
2282,3/A/NBP/2011,2011-01-05,4.5945
2283,4/A/NBP/2011,2011-01-07,4.6082
2284,5/A/NBP/2011,2011-01-10,4.6934
2285,6/A/NBP/2011,2011-01-11,4.6687
2286,7/A/NBP/2011,2011-01-12,4.613
2287,8/A/NBP/2011,2011-01-13,4.6215
2288,9/A/NBP/2011,2011-01-14,4.6005
2289,10/A/NBP/2011,2011-01-17,4.6321
2290,11/A/NBP/2011,2011-01-18,4.6228
2291,12/A/NBP/2011,2011-01-19,4.6147
2292,13/A/NBP/2011,2011-01-20,4.6135
2293,14/A/NBP/2011,2011-01-21,4.5732
2294,15/A/NBP/2011,2011-01-24,4.5568
2295,16/A/NBP/2011,2011-01-25,4.5053
2296,17/A/NBP/2011,2011-01-26,4.4767
2297,18/A/NBP/2011,2011-01-27,4.5296
2298,19/A/NBP/2011,2011-01-28,4.5257
2299,20/A/NBP/2011,2011-01-31,4.5769
2300,21/A/NBP/2011,2011-02-01,4.5829
2301,22/A/NBP/2011,2011-02-02,4.5749
2302,23/A/NBP/2011,2011-02-03,4.6211
2303,24/A/NBP/2011,2011-02-04,4.6232
2304,25/A/NBP/2011,2011-02-07,4.5921
2305,26/A/NBP/2011,2011-02-08,4.5892
2306,27/A/NBP/2011,2011-02-09,4.5971
2307,28/A/NBP/2011,2011-02-10,4.6234
2308,29/A/NBP/2011,2011-02-11,4.6702
2309,30/A/NBP/2011,2011-02-14,4.6799
2310,31/A/NBP/2011,2011-02-15,4.6691
2311,32/A/NBP/2011,2011-02-16,4.6583
2312,33/A/NBP/2011,2011-02-17,4.6443
2313,34/A/NBP/2011,2011-02-18,4.672
2314,35/A/NBP/2011,2011-02-21,4.6633
2315,36/A/NBP/2011,2011-02-22,4.717
2316,37/A/NBP/2011,2011-02-23,4.6901
2317,38/A/NBP/2011,2011-02-24,4.6869
2318,39/A/NBP/2011,2011-02-25,4.6337
2319,40/A/NBP/2011,2011-02-28,4.6583
2320,41/A/NBP/2011,2011-03-01,4.6676
2321,42/A/NBP/2011,2011-03-02,4.6953
2322,43/A/NBP/2011,2011-03-03,4.6701
2323,44/A/NBP/2011,2011-03-04,4.6519
2324,45/A/NBP/2011,2011-03-07,4.6308
2325,46/A/NBP/2011,2011-03-08,4.6185
2326,47/A/NBP/2011,2011-03-09,4.636
2327,48/A/NBP/2011,2011-03-10,4.6641
2328,49/A/NBP/2011,2011-03-11,4.6787
2329,50/A/NBP/2011,2011-03-14,4.6406
2330,51/A/NBP/2011,2011-03-15,4.6862
2331,52/A/NBP/2011,2011-03-16,4.6754
2332,53/A/NBP/2011,2011-03-17,4.6932
2333,54/A/NBP/2011,2011-03-18,4.6407
2334,55/A/NBP/2011,2011-03-21,4.6427
2335,56/A/NBP/2011,2011-03-22,4.6435
2336,57/A/NBP/2011,2011-03-23,4.6367
2337,58/A/NBP/2011,2011-03-24,4.6097
2338,59/A/NBP/2011,2011-03-25,4.5699
2339,60/A/NBP/2011,2011-03-28,4.5362
2340,61/A/NBP/2011,2011-03-29,4.5257
2341,62/A/NBP/2011,2011-03-30,4.5471
2342,63/A/NBP/2011,2011-03-31,4.553
2343,64/A/NBP/2011,2011-04-01,4.5625
2344,65/A/NBP/2011,2011-04-04,4.5816
2345,66/A/NBP/2011,2011-04-05,4.6101
2346,67/A/NBP/2011,2011-04-06,4.5533
2347,68/A/NBP/2011,2011-04-07,4.5515
2348,69/A/NBP/2011,2011-04-08,4.5096
2349,70/A/NBP/2011,2011-04-11,4.496
2350,71/A/NBP/2011,2011-04-12,4.4711
2351,72/A/NBP/2011,2011-04-13,4.4607
2352,73/A/NBP/2011,2011-04-14,4.4615
2353,74/A/NBP/2011,2011-04-15,4.4584
2354,75/A/NBP/2011,2011-04-18,4.4872
2355,76/A/NBP/2011,2011-04-19,4.5404
2356,77/A/NBP/2011,2011-04-20,4.4715
2357,78/A/NBP/2011,2011-04-21,4.499
2358,79/A/NBP/2011,2011-04-22,4.4838
2359,80/A/NBP/2011,2011-04-26,4.4503
2360,81/A/NBP/2011,2011-04-27,4.4468
2361,82/A/NBP/2011,2011-04-28,4.4214
2362,83/A/NBP/2011,2011-04-29,4.4215
2363,84/A/NBP/2011,2011-05-02,4.4237
2364,85/A/NBP/2011,2011-05-04,4.3687
2365,86/A/NBP/2011,2011-05-05,4.3605
2366,87/A/NBP/2011,2011-05-06,4.4652
2367,88/A/NBP/2011,2011-05-09,4.4466
2368,89/A/NBP/2011,2011-05-10,4.4783
2369,90/A/NBP/2011,2011-05-11,4.4611
2370,91/A/NBP/2011,2011-05-12,4.4932
2371,92/A/NBP/2011,2011-05-13,4.4472
2372,93/A/NBP/2011,2011-05-16,4.5064
2373,94/A/NBP/2011,2011-05-17,4.5124
2374,95/A/NBP/2011,2011-05-18,4.4571
2375,96/A/NBP/2011,2011-05-19,4.4536
2376,97/A/NBP/2011,2011-05-20,4.4503
2377,98/A/NBP/2011,2011-05-23,4.5502
2378,99/A/NBP/2011,2011-05-24,4.5196
2379,100/A/NBP/2011,2011-05-25,4.5412
2380,101/A/NBP/2011,2011-05-26,4.5652
2381,102/A/NBP/2011,2011-05-27,4.5944
2382,103/A/NBP/2011,2011-05-30,4.5828
2383,104/A/NBP/2011,2011-05-31,4.5312
2384,105/A/NBP/2011,2011-06-01,4.5084
2385,106/A/NBP/2011,2011-06-02,4.5146
2386,107/A/NBP/2011,2011-06-03,4.4617
2387,108/A/NBP/2011,2011-06-06,4.4451
2388,109/A/NBP/2011,2011-06-07,4.4258
2389,110/A/NBP/2011,2011-06-08,4.4098
2390,111/A/NBP/2011,2011-06-09,4.4473
2391,112/A/NBP/2011,2011-06-10,4.4279
2392,113/A/NBP/2011,2011-06-13,4.459
2393,114/A/NBP/2011,2011-06-14,4.46
2394,115/A/NBP/2011,2011-06-15,4.4831
2395,116/A/NBP/2011,2011-06-16,4.53
2396,117/A/NBP/2011,2011-06-17,4.5278
2397,118/A/NBP/2011,2011-06-20,4.5329
2398,119/A/NBP/2011,2011-06-21,4.4983
2399,120/A/NBP/2011,2011-06-22,4.4705
2400,121/A/NBP/2011,2011-06-24,4.4706
2401,122/A/NBP/2011,2011-06-27,4.5005
2402,123/A/NBP/2011,2011-06-28,4.4735
2403,124/A/NBP/2011,2011-06-29,4.4632
2404,125/A/NBP/2011,2011-06-30,4.4102
2405,126/A/NBP/2011,2011-07-01,4.3679
2406,127/A/NBP/2011,2011-07-04,4.3797
2407,128/A/NBP/2011,2011-07-05,4.3818
2408,129/A/NBP/2011,2011-07-06,4.4063
2409,130/A/NBP/2011,2011-07-07,4.4115
2410,131/A/NBP/2011,2011-07-08,4.3922
2411,132/A/NBP/2011,2011-07-11,4.4862
2412,133/A/NBP/2011,2011-07-12,4.5947
2413,134/A/NBP/2011,2011-07-13,4.5686
2414,135/A/NBP/2011,2011-07-14,4.5681
2415,136/A/NBP/2011,2011-07-15,4.593
2416,137/A/NBP/2011,2011-07-18,4.6279
2417,138/A/NBP/2011,2011-07-19,4.5792
2418,139/A/NBP/2011,2011-07-20,4.547
2419,140/A/NBP/2011,2011-07-21,4.5359
2420,141/A/NBP/2011,2011-07-22,4.4962
2421,142/A/NBP/2011,2011-07-25,4.5379
2422,143/A/NBP/2011,2011-07-26,4.5298
2423,144/A/NBP/2011,2011-07-27,4.5399
2424,145/A/NBP/2011,2011-07-28,4.56
2425,146/A/NBP/2011,2011-07-29,4.5768
2426,147/A/NBP/2011,2011-08-01,4.5431
2427,148/A/NBP/2011,2011-08-02,4.613
2428,149/A/NBP/2011,2011-08-03,4.6242
2429,150/A/NBP/2011,2011-08-04,4.6291
2430,151/A/NBP/2011,2011-08-05,4.6549
2431,152/A/NBP/2011,2011-08-08,4.6434
2432,153/A/NBP/2011,2011-08-09,4.7154
2433,154/A/NBP/2011,2011-08-10,4.6264
2434,155/A/NBP/2011,2011-08-11,4.7241
2435,156/A/NBP/2011,2011-08-12,4.7477
2436,157/A/NBP/2011,2011-08-16,4.7299
2437,158/A/NBP/2011,2011-08-17,4.7179
2438,159/A/NBP/2011,2011-08-18,4.748
2439,160/A/NBP/2011,2011-08-19,4.8354
2440,161/A/NBP/2011,2011-08-22,4.7736
2441,162/A/NBP/2011,2011-08-23,4.758
2442,163/A/NBP/2011,2011-08-24,4.7525
2443,164/A/NBP/2011,2011-08-25,4.717
2444,165/A/NBP/2011,2011-08-26,4.7052
2445,166/A/NBP/2011,2011-08-29,4.6963
2446,167/A/NBP/2011,2011-08-30,4.697
2447,168/A/NBP/2011,2011-08-31,4.6728
2448,169/A/NBP/2011,2011-09-01,4.7014
2449,170/A/NBP/2011,2011-09-02,4.7431
2450,171/A/NBP/2011,2011-09-05,4.7959
2451,172/A/NBP/2011,2011-09-06,4.7894
2452,173/A/NBP/2011,2011-09-07,4.7918
2453,174/A/NBP/2011,2011-09-08,4.7785
2454,175/A/NBP/2011,2011-09-09,4.976
2455,176/A/NBP/2011,2011-09-12,5.029
2456,177/A/NBP/2011,2011-09-13,5.0563
2457,178/A/NBP/2011,2011-09-14,5.005
2458,179/A/NBP/2011,2011-09-15,5.0311
2459,180/A/NBP/2011,2011-09-16,4.9705
2460,181/A/NBP/2011,2011-09-19,5.0142
2461,182/A/NBP/2011,2011-09-20,5.0282
2462,183/A/NBP/2011,2011-09-21,5.0252
2463,184/A/NBP/2011,2011-09-22,5.0854
2464,185/A/NBP/2011,2011-09-23,5.1244
2465,186/A/NBP/2011,2011-09-26,5.078
2466,187/A/NBP/2011,2011-09-27,5.0608
2467,188/A/NBP/2011,2011-09-28,5.0732
2468,189/A/NBP/2011,2011-09-29,5.0873
2469,190/A/NBP/2011,2011-09-30,5.0832
2470,191/A/NBP/2011,2011-10-03,5.1629
2471,192/A/NBP/2011,2011-10-04,5.1343
2472,193/A/NBP/2011,2011-10-05,5.0984
2473,194/A/NBP/2011,2011-10-06,5.0674
2474,195/A/NBP/2011,2011-10-07,5.0612
2475,196/A/NBP/2011,2011-10-10,4.9873
2476,197/A/NBP/2011,2011-10-11,4.9908
2477,198/A/NBP/2011,2011-10-12,4.914
2478,199/A/NBP/2011,2011-10-13,4.9285
2479,200/A/NBP/2011,2011-10-14,4.904
2480,201/A/NBP/2011,2011-10-17,4.8577
2481,202/A/NBP/2011,2011-10-18,5.0016
2482,203/A/NBP/2011,2011-10-19,4.9372
2483,204/A/NBP/2011,2011-10-20,4.9958
2484,205/A/NBP/2011,2011-10-21,5.0482
2485,206/A/NBP/2011,2011-10-24,5.0548
2486,207/A/NBP/2011,2011-10-25,5.0258
2487,208/A/NBP/2011,2011-10-26,5.0351
2488,209/A/NBP/2011,2011-10-27,4.9695
2489,210/A/NBP/2011,2011-10-28,4.9085
2490,211/A/NBP/2011,2011-10-31,4.9683
2491,212/A/NBP/2011,2011-11-02,5.1353
2492,213/A/NBP/2011,2011-11-03,5.0722
2493,214/A/NBP/2011,2011-11-04,5.0259
2494,215/A/NBP/2011,2011-11-07,5.1084
2495,216/A/NBP/2011,2011-11-08,5.0924
2496,217/A/NBP/2011,2011-11-09,5.1118
2497,218/A/NBP/2011,2011-11-10,5.1287
2498,219/A/NBP/2011,2011-11-14,5.1239
2499,220/A/NBP/2011,2011-11-15,5.1615
2500,221/A/NBP/2011,2011-11-16,5.1475
2501,222/A/NBP/2011,2011-11-17,5.1918
2502,223/A/NBP/2011,2011-11-18,5.182
2503,224/A/NBP/2011,2011-11-21,5.1775
2504,225/A/NBP/2011,2011-11-22,5.1375
2505,226/A/NBP/2011,2011-11-23,5.1735
2506,227/A/NBP/2011,2011-11-24,5.2096
2507,228/A/NBP/2011,2011-11-25,5.2614
2508,229/A/NBP/2011,2011-11-28,5.2402
2509,230/A/NBP/2011,2011-11-29,5.2804
2510,231/A/NBP/2011,2011-11-30,5.3234
2511,232/A/NBP/2011,2011-12-01,5.2498
2512,233/A/NBP/2011,2011-12-02,5.2165
2513,234/A/NBP/2011,2011-12-05,5.2059
2514,235/A/NBP/2011,2011-12-06,5.2257
2515,236/A/NBP/2011,2011-12-07,5.2007
2516,237/A/NBP/2011,2011-12-08,5.2489
2517,238/A/NBP/2011,2011-12-09,5.2959
2518,239/A/NBP/2011,2011-12-12,5.3038
2519,240/A/NBP/2011,2011-12-13,5.392
2520,241/A/NBP/2011,2011-12-14,5.4284
2521,242/A/NBP/2011,2011-12-15,5.4238
2522,243/A/NBP/2011,2011-12-16,5.3735
2523,244/A/NBP/2011,2011-12-19,5.341
2524,245/A/NBP/2011,2011-12-20,5.3391
2525,246/A/NBP/2011,2011-12-21,5.319
2526,247/A/NBP/2011,2011-12-22,5.3325
2527,248/A/NBP/2011,2011-12-23,5.3232
2528,249/A/NBP/2011,2011-12-27,5.2844
2529,250/A/NBP/2011,2011-12-28,5.2652
2530,251/A/NBP/2011,2011-12-29,5.2641
2531,252/A/NBP/2011,2011-12-30,5.2691
2532,1/A/NBP/2012,2012-01-02,5.348
2533,2/A/NBP/2012,2012-01-03,5.3394
2534,3/A/NBP/2012,2012-01-04,5.3712
2535,4/A/NBP/2012,2012-01-05,5.4616
2536,5/A/NBP/2012,2012-01-09,5.4269
2537,6/A/NBP/2012,2012-01-10,5.4328
2538,7/A/NBP/2012,2012-01-11,5.4027
2539,8/A/NBP/2012,2012-01-12,5.3576
2540,9/A/NBP/2012,2012-01-13,5.2711
2541,10/A/NBP/2012,2012-01-16,5.3324
2542,11/A/NBP/2012,2012-01-17,5.2584
2543,12/A/NBP/2012,2012-01-18,5.2241
2544,13/A/NBP/2012,2012-01-19,5.1996
2545,14/A/NBP/2012,2012-01-20,5.1839
2546,15/A/NBP/2012,2012-01-23,5.1872
2547,16/A/NBP/2012,2012-01-24,5.1224
2548,17/A/NBP/2012,2012-01-25,5.1385
2549,18/A/NBP/2012,2012-01-26,5.0588
2550,19/A/NBP/2012,2012-01-27,5.0551
2551,20/A/NBP/2012,2012-01-30,5.0816
2552,21/A/NBP/2012,2012-01-31,5.0496
2553,22/A/NBP/2012,2012-02-01,5.0285
2554,23/A/NBP/2012,2012-02-02,5.059
2555,24/A/NBP/2012,2012-02-03,5.0469
2556,25/A/NBP/2012,2012-02-06,5.0494
2557,26/A/NBP/2012,2012-02-07,5.0338
2558,27/A/NBP/2012,2012-02-08,5.006
2559,28/A/NBP/2012,2012-02-09,4.9879
2560,29/A/NBP/2012,2012-02-10,5.0216
2561,30/A/NBP/2012,2012-02-13,4.9968
2562,31/A/NBP/2012,2012-02-14,5.0054
2563,32/A/NBP/2012,2012-02-15,4.9669
2564,33/A/NBP/2012,2012-02-16,5.0953
2565,34/A/NBP/2012,2012-02-17,5.0416
2566,35/A/NBP/2012,2012-02-20,5.0114
2567,36/A/NBP/2012,2012-02-21,4.9913
2568,37/A/NBP/2012,2012-02-22,4.9682
2569,38/A/NBP/2012,2012-02-23,4.9325
2570,39/A/NBP/2012,2012-02-24,4.9167
2571,40/A/NBP/2012,2012-02-27,4.9415
2572,41/A/NBP/2012,2012-02-28,4.913
2573,42/A/NBP/2012,2012-02-29,4.8973
2574,43/A/NBP/2012,2012-03-01,4.9186
2575,44/A/NBP/2012,2012-03-02,4.9423
2576,45/A/NBP/2012,2012-03-05,4.9559
2577,46/A/NBP/2012,2012-03-06,4.9787
2578,47/A/NBP/2012,2012-03-07,4.9788
2579,48/A/NBP/2012,2012-03-08,4.9395
2580,49/A/NBP/2012,2012-03-09,4.9053
2581,50/A/NBP/2012,2012-03-12,4.9047
2582,51/A/NBP/2012,2012-03-13,4.9028
2583,52/A/NBP/2012,2012-03-14,4.9781
2584,53/A/NBP/2012,2012-03-15,4.9697
2585,54/A/NBP/2012,2012-03-16,4.981
2586,55/A/NBP/2012,2012-03-19,4.9657
2587,56/A/NBP/2012,2012-03-20,4.9642
2588,57/A/NBP/2012,2012-03-21,4.9443
2589,58/A/NBP/2012,2012-03-22,5.0065
2590,59/A/NBP/2012,2012-03-23,4.9837
2591,60/A/NBP/2012,2012-03-26,4.9592
2592,61/A/NBP/2012,2012-03-27,4.9434
2593,62/A/NBP/2012,2012-03-28,4.9497
2594,63/A/NBP/2012,2012-03-29,4.971
2595,064/A/NBP/2012,2012-03-30,4.9908
2596,065/A/NBP/2012,2012-04-02,4.9793
2597,066/A/NBP/2012,2012-04-03,4.9669
2598,067/A/NBP/2012,2012-04-04,5.0057
2599,068/A/NBP/2012,2012-04-05,5.0271
2600,069/A/NBP/2012,2012-04-06,5.0418
2601,070/A/NBP/2012,2012-04-10,5.0592
2602,071/A/NBP/2012,2012-04-11,5.091
2603,072/A/NBP/2012,2012-04-12,5.0698
2604,073/A/NBP/2012,2012-04-13,5.058
2605,074/A/NBP/2012,2012-04-16,5.1148
2606,075/A/NBP/2012,2012-04-17,5.0862
2607,076/A/NBP/2012,2012-04-18,5.0995
2608,077/A/NBP/2012,2012-04-19,5.1183
2609,078/A/NBP/2012,2012-04-20,5.1242
2610,079/A/NBP/2012,2012-04-23,5.1457
2611,080/A/NBP/2012,2012-04-24,5.1552
2612,081/A/NBP/2012,2012-04-25,5.0952
2613,082/A/NBP/2012,2012-04-26,5.1171
2614,083/A/NBP/2012,2012-04-27,5.1244
2615,084/A/NBP/2012,2012-04-30,5.1295
2616,085/A/NBP/2012,2012-05-02,5.1228
