,no,effectiveDate,mid
3598,058/A/NBP/2016,2016-03-24,3.824
3599,059/A/NBP/2016,2016-03-25,3.8174
3600,060/A/NBP/2016,2016-03-29,3.8037
3601,061/A/NBP/2016,2016-03-30,3.7495
3602,062/A/NBP/2016,2016-03-31,3.759
3603,063/A/NBP/2016,2016-04-01,3.7193
3604,064/A/NBP/2016,2016-04-04,3.7254
3605,065/A/NBP/2016,2016-04-05,3.7337
3606,066/A/NBP/2016,2016-04-06,3.751
3607,067/A/NBP/2016,2016-04-07,3.7414
3608,068/A/NBP/2016,2016-04-08,3.7701
3609,069/A/NBP/2016,2016-04-11,3.7587
3610,070/A/NBP/2016,2016-04-12,3.749
3611,071/A/NBP/2016,2016-04-13,3.7771
3612,072/A/NBP/2016,2016-04-14,3.8174
3613,073/A/NBP/2016,2016-04-15,3.8176
3614,074/A/NBP/2016,2016-04-18,3.801
3615,075/A/NBP/2016,2016-04-19,3.7925
3616,076/A/NBP/2016,2016-04-20,3.7842
3617,077/A/NBP/2016,2016-04-21,3.7981
3618,078/A/NBP/2016,2016-04-22,3.8399
3619,079/A/NBP/2016,2016-04-25,3.8962
3620,080/A/NBP/2016,2016-04-26,3.8935
3621,081/A/NBP/2016,2016-04-27,3.8793
3622,082/A/NBP/2016,2016-04-28,3.8695
3623,083/A/NBP/2016,2016-04-29,3.8738
3624,084/A/NBP/2016,2016-05-02,3.8195
3625,085/A/NBP/2016,2016-05-04,3.83
3626,086/A/NBP/2016,2016-05-05,3.8475
3627,087/A/NBP/2016,2016-05-06,3.8732
3628,088/A/NBP/2016,2016-05-09,3.873
3629,089/A/NBP/2016,2016-05-10,3.8853
3630,090/A/NBP/2016,2016-05-11,3.8855
3631,091/A/NBP/2016,2016-05-12,3.8811
3632,092/A/NBP/2016,2016-05-13,3.8775
3633,093/A/NBP/2016,2016-05-16,3.8625
3634,094/A/NBP/2016,2016-05-17,3.8508
3635,095/A/NBP/2016,2016-05-18,3.9005
3636,096/A/NBP/2016,2016-05-19,3.9161
3637,097/A/NBP/2016,2016-05-20,3.9358
3638,098/A/NBP/2016,2016-05-23,3.9513
3639,099/A/NBP/2016,2016-05-24,3.9789
3640,100/A/NBP/2016,2016-05-25,3.9684
3641,101/A/NBP/2016,2016-05-27,3.9393
3642,102/A/NBP/2016,2016-05-30,3.947
3643,103/A/NBP/2016,2016-05-31,3.9369
3644,104/A/NBP/2016,2016-06-01,3.935
3645,105/A/NBP/2016,2016-06-02,3.9204
3646,106/A/NBP/2016,2016-06-03,3.9384
3647,107/A/NBP/2016,2016-06-06,3.8602
3648,108/A/NBP/2016,2016-06-07,3.8298
3649,109/A/NBP/2016,2016-06-08,3.815
3650,110/A/NBP/2016,2016-06-09,3.8126
3651,111/A/NBP/2016,2016-06-10,3.8545
3652,112/A/NBP/2016,2016-06-13,3.8943
3653,113/A/NBP/2016,2016-06-14,3.9483
3654,114/A/NBP/2016,2016-06-15,3.9351
3655,115/A/NBP/2016,2016-06-16,3.9469
3656,116/A/NBP/2016,2016-06-17,3.9412
3657,117/A/NBP/2016,2016-06-20,3.8724
3658,118/A/NBP/2016,2016-06-21,3.8741
3659,119/A/NBP/2016,2016-06-22,3.8945
3660,120/A/NBP/2016,2016-06-23,3.8593
3661,121/A/NBP/2016,2016-06-24,3.9994
3662,122/A/NBP/2016,2016-06-27,4.0263
3663,123/A/NBP/2016,2016-06-28,4.003
3664,124/A/NBP/2016,2016-06-29,3.9905
3665,125/A/NBP/2016,2016-06-30,3.9803
3666,126/A/NBP/2016,2016-07-01,3.9548
3667,127/A/NBP/2016,2016-07-04,3.9886
3668,128/A/NBP/2016,2016-07-05,3.9963
3669,129/A/NBP/2016,2016-07-06,4.0225
3670,130/A/NBP/2016,2016-07-07,4.0036
3671,131/A/NBP/2016,2016-07-08,4.0001
3672,132/A/NBP/2016,2016-07-11,4.006
3673,133/A/NBP/2016,2016-07-12,3.9807
3674,134/A/NBP/2016,2016-07-13,3.9809
3675,135/A/NBP/2016,2016-07-14,3.9681
3676,136/A/NBP/2016,2016-07-15,3.9598
3677,137/A/NBP/2016,2016-07-18,3.9853
3678,138/A/NBP/2016,2016-07-19,3.9582
3679,139/A/NBP/2016,2016-07-20,3.979
3680,140/A/NBP/2016,2016-07-21,3.9685
3681,141/A/NBP/2016,2016-07-22,3.9504
3682,142/A/NBP/2016,2016-07-25,3.9697
3683,143/A/NBP/2016,2016-07-26,3.9682
3684,144/A/NBP/2016,2016-07-27,3.9739
3685,145/A/NBP/2016,2016-07-28,3.9389
3686,146/A/NBP/2016,2016-07-29,3.9364
3687,147/A/NBP/2016,2016-08-01,3.904
3688,148/A/NBP/2016,2016-08-02,3.882
3689,149/A/NBP/2016,2016-08-03,3.8516
3690,150/A/NBP/2016,2016-08-04,3.8588
3691,151/A/NBP/2016,2016-08-05,3.8542
3692,152/A/NBP/2016,2016-08-08,3.8706
3693,153/A/NBP/2016,2016-08-09,3.8482
3694,154/A/NBP/2016,2016-08-10,3.825
3695,155/A/NBP/2016,2016-08-11,3.8297
3696,156/A/NBP/2016,2016-08-12,3.8219
3697,157/A/NBP/2016,2016-08-16,3.7929
3698,158/A/NBP/2016,2016-08-17,3.8075
3699,159/A/NBP/2016,2016-08-18,3.7826
3700,160/A/NBP/2016,2016-08-19,3.7905
3701,161/A/NBP/2016,2016-08-22,3.809
3702,162/A/NBP/2016,2016-08-23,3.8061
3703,163/A/NBP/2016,2016-08-24,3.8174
3704,164/A/NBP/2016,2016-08-25,3.819
3705,165/A/NBP/2016,2016-08-26,3.8328
3706,166/A/NBP/2016,2016-08-29,3.8789
3707,167/A/NBP/2016,2016-08-30,3.8858
3708,168/A/NBP/2016,2016-08-31,3.9082
3709,169/A/NBP/2016,2016-09-01,3.9116
3710,170/A/NBP/2016,2016-09-02,3.9164
3711,171/A/NBP/2016,2016-09-05,3.8937
3712,172/A/NBP/2016,2016-09-06,3.8869
3713,173/A/NBP/2016,2016-09-07,3.8515
3714,174/A/NBP/2016,2016-09-08,3.8255
3715,175/A/NBP/2016,2016-09-09,3.8385
3716,176/A/NBP/2016,2016-09-12,3.8668
3717,177/A/NBP/2016,2016-09-13,3.8734
3718,178/A/NBP/2016,2016-09-14,3.8716
3719,179/A/NBP/2016,2016-09-15,3.8587
3720,180/A/NBP/2016,2016-09-16,3.8497
3721,181/A/NBP/2016,2016-09-19,3.8586
3722,182/A/NBP/2016,2016-09-20,3.8438
3723,183/A/NBP/2016,2016-09-21,3.8601
3724,184/A/NBP/2016,2016-09-22,3.8128
3725,185/A/NBP/2016,2016-09-23,3.8328
3726,186/A/NBP/2016,2016-09-26,3.8324
3727,187/A/NBP/2016,2016-09-27,3.8227
3728,188/A/NBP/2016,2016-09-28,3.8264
3729,189/A/NBP/2016,2016-09-29,3.8354
3730,190/A/NBP/2016,2016-09-30,3.8558
3731,191/A/NBP/2016,2016-10-03,3.8252
3732,192/A/NBP/2016,2016-10-04,3.8472
3733,193/A/NBP/2016,2016-10-05,3.8307
3734,194/A/NBP/2016,2016-10-06,3.8405
3735,195/A/NBP/2016,2016-10-07,3.8505
3736,196/A/NBP/2016,2016-10-10,3.8307
3737,197/A/NBP/2016,2016-10-11,3.8487
3738,198/A/NBP/2016,2016-10-12,3.8851
3739,199/A/NBP/2016,2016-10-13,3.9164
3740,200/A/NBP/2016,2016-10-14,3.8965
3741,201/A/NBP/2016,2016-10-17,3.9265
3742,202/A/NBP/2016,2016-10-18,3.9148
3743,203/A/NBP/2016,2016-10-19,3.9285
3744,204/A/NBP/2016,2016-10-20,3.9359
3745,205/A/NBP/2016,2016-10-21,3.98
3746,206/A/NBP/2016,2016-10-24,3.969
3747,207/A/NBP/2016,2016-10-25,3.9543
3748,208/A/NBP/2016,2016-10-26,3.9517
3749,209/A/NBP/2016,2016-10-27,3.976
3750,210/A/NBP/2016,2016-10-28,3.9696
3751,211/A/NBP/2016,2016-10-31,3.9488
3752,212/A/NBP/2016,2016-11-02,3.8954
3753,213/A/NBP/2016,2016-11-03,3.8965
3754,214/A/NBP/2016,2016-11-04,3.8862
3755,215/A/NBP/2016,2016-11-07,3.9132
3756,216/A/NBP/2016,2016-11-08,3.9169
3757,217/A/NBP/2016,2016-11-09,3.9305
3758,218/A/NBP/2016,2016-11-10,3.9856
3759,219/A/NBP/2016,2016-11-14,4.0805
3760,220/A/NBP/2016,2016-11-15,4.0837
3761,221/A/NBP/2016,2016-11-16,4.138
3762,222/A/NBP/2016,2016-11-17,4.1375
3763,223/A/NBP/2016,2016-11-18,4.1968
3764,224/A/NBP/2016,2016-11-21,4.1748
3765,225/A/NBP/2016,2016-11-22,4.1507
3766,226/A/NBP/2016,2016-11-23,4.1588
3767,227/A/NBP/2016,2016-11-24,4.188
3768,228/A/NBP/2016,2016-11-25,4.1628
3769,229/A/NBP/2016,2016-11-28,4.1521
3770,230/A/NBP/2016,2016-11-29,4.1827
3771,231/A/NBP/2016,2016-11-30,4.1721
3772,232/A/NBP/2016,2016-12-01,4.1987
3773,233/A/NBP/2016,2016-12-02,4.215
3774,234/A/NBP/2016,2016-12-05,4.2213
3775,235/A/NBP/2016,2016-12-06,4.1825
3776,236/A/NBP/2016,2016-12-07,4.1268
3777,237/A/NBP/2016,2016-12-08,4.1107
3778,238/A/NBP/2016,2016-12-09,4.1772
3779,239/A/NBP/2016,2016-12-12,4.209
3780,240/A/NBP/2016,2016-12-13,4.1905
3781,241/A/NBP/2016,2016-12-14,4.1768
3782,242/A/NBP/2016,2016-12-15,4.2329
3783,243/A/NBP/2016,2016-12-16,4.2296
3784,244/A/NBP/2016,2016-12-19,4.2255
3785,245/A/NBP/2016,2016-12-20,4.2493
3786,246/A/NBP/2016,2016-12-21,4.2484
3787,247/A/NBP/2016,2016-12-22,4.2222
3788,248/A/NBP/2016,2016-12-23,4.2199
3789,249/A/NBP/2016,2016-12-27,4.212
3790,250/A/NBP/2016,2016-12-28,4.226
3791,251/A/NBP/2016,2016-12-29,4.2161
3792,252/A/NBP/2016,2016-12-30,4.1793
3793,001/A/NBP/2017,2017-01-02,4.2106
3794,002/A/NBP/2017,2017-01-03,4.2271
3795,003/A/NBP/2017,2017-01-04,4.2037
3796,004/A/NBP/2017,2017-01-05,4.1667
3797,005/A/NBP/2017,2017-01-09,4.1592
3798,006/A/NBP/2017,2017-01-10,4.127
3799,007/A/NBP/2017,2017-01-11,4.1465
3800,008/A/NBP/2017,2017-01-12,4.1103
3801,009/A/NBP/2017,2017-01-13,4.1084
3802,010/A/NBP/2017,2017-01-16,4.1354
3803,011/A/NBP/2017,2017-01-17,4.0989
3804,012/A/NBP/2017,2017-01-18,4.087
3805,013/A/NBP/2017,2017-01-19,4.1014
3806,014/A/NBP/2017,2017-01-20,4.1005
3807,015/A/NBP/2017,2017-01-23,4.076
3808,016/A/NBP/2017,2017-01-24,4.0708
3809,017/A/NBP/2017,2017-01-25,4.0585
3810,018/A/NBP/2017,2017-01-26,4.059
3811,019/A/NBP/2017,2017-01-27,4.0595
3812,020/A/NBP/2017,2017-01-30,4.0472
3813,021/A/NBP/2017,2017-01-31,4.0446
3814,022/A/NBP/2017,2017-02-01,4.0071
3815,023/A/NBP/2017,2017-02-02,3.9835
3816,024/A/NBP/2017,2017-02-03,4.0014
3817,025/A/NBP/2017,2017-02-06,3.9892
3818,026/A/NBP/2017,2017-02-07,4.028
3819,027/A/NBP/2017,2017-02-08,4.0521
3820,028/A/NBP/2017,2017-02-09,4.0332
3821,029/A/NBP/2017,2017-02-10,4.0435
3822,030/A/NBP/2017,2017-02-13,4.0496
3823,031/A/NBP/2017,2017-02-14,4.0525
3824,032/A/NBP/2017,2017-02-15,4.0752
3825,033/A/NBP/2017,2017-02-16,4.0567
3826,034/A/NBP/2017,2017-02-17,4.0693
3827,035/A/NBP/2017,2017-02-20,4.0692
3828,036/A/NBP/2017,2017-02-21,4.0942
3829,037/A/NBP/2017,2017-02-22,4.0899
3830,038/A/NBP/2017,2017-02-23,4.084
3831,039/A/NBP/2017,2017-02-24,4.0681
3832,040/A/NBP/2017,2017-02-27,4.0745
3833,041/A/NBP/2017,2017-02-28,4.077
3834,042/A/NBP/2017,2017-03-01,4.0756
3835,043/A/NBP/2017,2017-03-02,4.0765
3836,044/A/NBP/2017,2017-03-03,4.0955
3837,045/A/NBP/2017,2017-03-06,4.0663
3838,046/A/NBP/2017,2017-03-07,4.0803
3839,047/A/NBP/2017,2017-03-08,4.0818
3840,048/A/NBP/2017,2017-03-09,4.0864
3841,049/A/NBP/2017,2017-03-10,4.0761
3842,050/A/NBP/2017,2017-03-13,4.0747
3843,051/A/NBP/2017,2017-03-14,4.0697
3844,052/A/NBP/2017,2017-03-15,4.0646
3845,053/A/NBP/2017,2017-03-16,4.03
3846,054/A/NBP/2017,2017-03-17,3.9917
3847,055/A/NBP/2017,2017-03-20,3.9821
3848,056/A/NBP/2017,2017-03-21,3.9502
3849,057/A/NBP/2017,2017-03-22,3.9731
3850,058/A/NBP/2017,2017-03-23,3.9687
3851,059/A/NBP/2017,2017-03-24,3.9481
3852,060/A/NBP/2017,2017-03-27,3.9259
3853,061/A/NBP/2017,2017-03-28,3.9169
3854,062/A/NBP/2017,2017-03-29,3.9265
3855,063/A/NBP/2017,2017-03-30,3.9402
3856,064/A/NBP/2017,2017-03-31,3.9455
3857,065/A/NBP/2017,2017-04-03,3.9664
3858,066/A/NBP/2017,2017-04-04,3.989
3859,067/A/NBP/2017,2017-04-05,3.9783
3860,068/A/NBP/2017,2017-04-06,3.9792
3861,069/A/NBP/2017,2017-04-07,3.9755
3862,070/A/NBP/2017,2017-04-10,3.9956
3863,071/A/NBP/2017,2017-04-11,4.0009
3864,072/A/NBP/2017,2017-04-12,4.0026
3865,073/A/NBP/2017,2017-04-13,3.9886
3866,074/A/NBP/2017,2017-04-14,3.9911
3867,075/A/NBP/2017,2017-04-18,3.98
3868,076/A/NBP/2017,2017-04-19,3.9571
3869,077/A/NBP/2017,2017-04-20,3.9588
3870,078/A/NBP/2017,2017-04-21,3.9841
3871,079/A/NBP/2017,2017-04-24,3.906
3872,080/A/NBP/2017,2017-04-25,3.8873
3873,081/A/NBP/2017,2017-04-26,3.8757
3874,082/A/NBP/2017,2017-04-27,3.8776
3875,083/A/NBP/2017,2017-04-28,3.8696
3876,084/A/NBP/2017,2017-05-02,3.8675
3877,085/A/NBP/2017,2017-05-04,3.863
3878,086/A/NBP/2017,2017-05-05,3.849
3879,087/A/NBP/2017,2017-05-08,3.8391
3880,088/A/NBP/2017,2017-05-09,3.8741
3881,089/A/NBP/2017,2017-05-10,3.8777
3882,090/A/NBP/2017,2017-05-11,3.8744
3883,091/A/NBP/2017,2017-05-12,3.8837
3884,092/A/NBP/2017,2017-05-15,3.8463
3885,093/A/NBP/2017,2017-05-16,3.7932
3886,094/A/NBP/2017,2017-05-17,3.7808
3887,095/A/NBP/2017,2017-05-18,3.7926
3888,096/A/NBP/2017,2017-05-19,3.7735
3889,097/A/NBP/2017,2017-05-22,3.7526
3890,098/A/NBP/2017,2017-05-23,3.7354
3891,099/A/NBP/2017,2017-05-24,3.7535
3892,100/A/NBP/2017,2017-05-25,3.7177
3893,101/A/NBP/2017,2017-05-26,3.7248
3894,102/A/NBP/2017,2017-05-29,3.7371
3895,103/A/NBP/2017,2017-05-30,3.7471
3896,104/A/NBP/2017,2017-05-31,3.7354
3897,105/A/NBP/2017,2017-06-01,3.7262
3898,106/A/NBP/2017,2017-06-02,3.7323
3899,107/A/NBP/2017,2017-06-05,3.7066
3900,108/A/NBP/2017,2017-06-06,3.725
3901,109/A/NBP/2017,2017-06-07,3.7241
3902,110/A/NBP/2017,2017-06-08,3.74
3903,111/A/NBP/2017,2017-06-09,3.7465
3904,112/A/NBP/2017,2017-06-12,3.735
3905,113/A/NBP/2017,2017-06-13,3.7379
3906,114/A/NBP/2017,2017-06-14,3.7497
3907,115/A/NBP/2017,2017-06-16,3.7749
3908,116/A/NBP/2017,2017-06-19,3.7615
3909,117/A/NBP/2017,2017-06-20,3.7862
3910,118/A/NBP/2017,2017-06-21,3.809
3911,119/A/NBP/2017,2017-06-22,3.8002
3912,120/A/NBP/2017,2017-06-23,3.7824
3913,121/A/NBP/2017,2017-06-26,3.7653
3914,122/A/NBP/2017,2017-06-27,3.7442
3915,123/A/NBP/2017,2017-06-28,3.7249
3916,124/A/NBP/2017,2017-06-29,3.7122
3917,125/A/NBP/2017,2017-06-30,3.7062
3918,126/A/NBP/2017,2017-07-03,3.7196
3919,127/A/NBP/2017,2017-07-04,3.7372
3920,128/A/NBP/2017,2017-07-05,3.7471
3921,129/A/NBP/2017,2017-07-06,3.7351
3922,130/A/NBP/2017,2017-07-07,3.7068
3923,131/A/NBP/2017,2017-07-10,3.716
3924,132/A/NBP/2017,2017-07-11,3.7235
3925,133/A/NBP/2017,2017-07-12,3.7034
3926,134/A/NBP/2017,2017-07-13,3.7133
3927,135/A/NBP/2017,2017-07-14,3.6986
3928,136/A/NBP/2017,2017-07-17,3.6767
3929,137/A/NBP/2017,2017-07-18,3.6469
3930,138/A/NBP/2017,2017-07-19,3.6486
3931,139/A/NBP/2017,2017-07-20,3.6604
3932,140/A/NBP/2017,2017-07-21,3.632
3933,141/A/NBP/2017,2017-07-24,3.6395
3934,142/A/NBP/2017,2017-07-25,3.6519
3935,143/A/NBP/2017,2017-07-26,3.6661
3936,144/A/NBP/2017,2017-07-27,3.6366
3937,145/A/NBP/2017,2017-07-28,3.6406
3938,146/A/NBP/2017,2017-07-31,3.6264
3939,147/A/NBP/2017,2017-08-01,3.5991
3940,148/A/NBP/2017,2017-08-02,3.5863
3941,149/A/NBP/2017,2017-08-03,3.5918
3942,150/A/NBP/2017,2017-08-04,3.5702
3943,151/A/NBP/2017,2017-08-07,3.5995
3944,152/A/NBP/2017,2017-08-08,3.6027
3945,153/A/NBP/2017,2017-08-09,3.6342
3946,154/A/NBP/2017,2017-08-10,3.6432
3947,155/A/NBP/2017,2017-08-11,3.6449
3948,156/A/NBP/2017,2017-08-14,3.6278
3949,157/A/NBP/2017,2017-08-16,3.6435
3950,158/A/NBP/2017,2017-08-17,3.6258
3951,159/A/NBP/2017,2017-08-18,3.6459
3952,160/A/NBP/2017,2017-08-21,3.6408
3953,161/A/NBP/2017,2017-08-22,3.6334
3954,162/A/NBP/2017,2017-08-23,3.6274
3955,163/A/NBP/2017,2017-08-24,3.6329
3956,164/A/NBP/2017,2017-08-25,3.6112
3957,165/A/NBP/2017,2017-08-28,3.5736
3958,166/A/NBP/2017,2017-08-29,3.5372
3959,167/A/NBP/2017,2017-08-30,3.5678
3960,168/A/NBP/2017,2017-08-31,3.5822
3961,169/A/NBP/2017,2017-09-01,3.5693
3962,170/A/NBP/2017,2017-09-04,3.5718
3963,171/A/NBP/2017,2017-09-05,3.5642
3964,172/A/NBP/2017,2017-09-06,3.5538
3965,173/A/NBP/2017,2017-09-07,3.5511
3966,174/A/NBP/2017,2017-09-08,3.5239
3967,175/A/NBP/2017,2017-09-11,3.5293
3968,176/A/NBP/2017,2017-09-12,3.5552
3969,177/A/NBP/2017,2017-09-13,3.5627
3970,178/A/NBP/2017,2017-09-14,3.5984
3971,179/A/NBP/2017,2017-09-15,3.5863
3972,180/A/NBP/2017,2017-09-18,3.5881
3973,181/A/NBP/2017,2017-09-19,3.5821
3974,182/A/NBP/2017,2017-09-20,3.5619
3975,183/A/NBP/2017,2017-09-21,3.5975
3976,184/A/NBP/2017,2017-09-22,3.5651
3977,185/A/NBP/2017,2017-09-25,3.5866
3978,186/A/NBP/2017,2017-09-26,3.6234
3979,187/A/NBP/2017,2017-09-27,3.665
3980,188/A/NBP/2017,2017-09-28,3.6682
3981,189/A/NBP/2017,2017-09-29,3.6519
3982,190/A/NBP/2017,2017-10-02,3.6726
3983,191/A/NBP/2017,2017-10-03,3.6737
3984,192/A/NBP/2017,2017-10-04,3.6597
3985,193/A/NBP/2017,2017-10-05,3.6502
3986,194/A/NBP/2017,2017-10-06,3.6799
3987,195/A/NBP/2017,2017-10-09,3.6743
3988,196/A/NBP/2017,2017-10-10,3.6468
3989,197/A/NBP/2017,2017-10-11,3.6219
3990,198/A/NBP/2017,2017-10-12,3.6
3991,199/A/NBP/2017,2017-10-13,3.601
3992,200/A/NBP/2017,2017-10-16,3.6004
3993,201/A/NBP/2017,2017-10-17,3.5964
3994,202/A/NBP/2017,2017-10-18,3.6006
3995,203/A/NBP/2017,2017-10-19,3.5896
3996,204/A/NBP/2017,2017-10-20,3.5966
3997,205/A/NBP/2017,2017-10-23,3.6061
3998,206/A/NBP/2017,2017-10-24,3.6031
3999,207/A/NBP/2017,2017-10-25,3.6006
4000,208/A/NBP/2017,2017-10-26,3.5939
4001,209/A/NBP/2017,2017-10-27,3.6568
4002,210/A/NBP/2017,2017-10-30,3.643
4003,211/A/NBP/2017,2017-10-31,3.6529
4004,212/A/NBP/2017,2017-11-02,3.6366
4005,213/A/NBP/2017,2017-11-03,3.6408
4006,214/A/NBP/2017,2017-11-06,3.6585
4007,215/A/NBP/2017,2017-11-07,3.6652
4008,216/A/NBP/2017,2017-11-08,3.6595
4009,217/A/NBP/2017,2017-11-09,3.6466
4010,218/A/NBP/2017,2017-11-10,3.6274
4011,219/A/NBP/2017,2017-11-13,3.6382
4012,220/A/NBP/2017,2017-11-14,3.6126
4013,221/A/NBP/2017,2017-11-15,3.5886
4014,222/A/NBP/2017,2017-11-16,3.5958
4015,223/A/NBP/2017,2017-11-17,3.5965
4016,224/A/NBP/2017,2017-11-20,3.5909
4017,225/A/NBP/2017,2017-11-21,3.606
4018,226/A/NBP/2017,2017-11-22,3.5881
4019,227/A/NBP/2017,2017-11-23,3.5557
4020,228/A/NBP/2017,2017-11-24,3.5486
4021,229/A/NBP/2017,2017-11-27,3.5276
4022,230/A/NBP/2017,2017-11-28,3.5382
4023,231/A/NBP/2017,2017-11-29,3.5385
4024,232/A/NBP/2017,2017-11-30,3.5543
4025,233/A/NBP/2017,2017-12-01,3.5352
4026,234/A/NBP/2017,2017-12-04,3.5499
4027,235/A/NBP/2017,2017-12-05,3.5454
4028,236/A/NBP/2017,2017-12-06,3.5653
4029,237/A/NBP/2017,2017-12-07,3.5722
4030,238/A/NBP/2017,2017-12-08,3.5808
4031,239/A/NBP/2017,2017-12-11,3.5633
4032,240/A/NBP/2017,2017-12-12,3.5708
4033,241/A/NBP/2017,2017-12-13,3.588
4034,242/A/NBP/2017,2017-12-14,3.5716
4035,243/A/NBP/2017,2017-12-15,3.5786
4036,244/A/NBP/2017,2017-12-18,3.574
4037,245/A/NBP/2017,2017-12-19,3.5583
4038,246/A/NBP/2017,2017-12-20,3.5459
4039,247/A/NBP/2017,2017-12-21,3.5369
4040,248/A/NBP/2017,2017-12-22,3.5393
4041,249/A/NBP/2017,2017-12-27,3.5253
4042,250/A/NBP/2017,2017-12-28,3.5046
4043,251/A/NBP/2017,2017-12-29,3.4813
4044,001/A/NBP/2018,2018-01-02,3.4546
4045,002/A/NBP/2018,2018-01-03,3.4616
4046,003/A/NBP/2018,2018-01-04,3.4472
4047,004/A/NBP/2018,2018-01-05,3.4488
4048,005/A/NBP/2018,2018-01-08,3.4735
4049,006/A/NBP/2018,2018-01-09,3.4992
4050,007/A/NBP/2018,2018-01-10,3.4999
4051,008/A/NBP/2018,2018-01-11,3.495
4052,009/A/NBP/2018,2018-01-12,3.4366
4053,010/A/NBP/2018,2018-01-15,3.401
4054,011/A/NBP/2018,2018-01-16,3.419
4055,012/A/NBP/2018,2018-01-17,3.4109
4056,013/A/NBP/2018,2018-01-18,3.4108
4057,014/A/NBP/2018,2018-01-19,3.3994
4058,015/A/NBP/2018,2018-01-22,3.4036
4059,016/A/NBP/2018,2018-01-23,3.4084
4060,017/A/NBP/2018,2018-01-24,3.375
4061,018/A/NBP/2018,2018-01-25,3.3376
4062,019/A/NBP/2018,2018-01-26,3.3299
4063,020/A/NBP/2018,2018-01-29,3.3375
4064,021/A/NBP/2018,2018-01-30,3.3442
4065,022/A/NBP/2018,2018-01-31,3.3318
4066,023/A/NBP/2018,2018-02-01,3.3346
4067,024/A/NBP/2018,2018-02-02,3.3329
4068,025/A/NBP/2018,2018-02-05,3.3375
4069,026/A/NBP/2018,2018-02-06,3.3498
4070,027/A/NBP/2018,2018-02-07,3.3677
4071,028/A/NBP/2018,2018-02-08,3.4119
4072,029/A/NBP/2018,2018-02-09,3.4263
4073,030/A/NBP/2018,2018-02-12,3.4122
4074,031/A/NBP/2018,2018-02-13,3.3916
4075,032/A/NBP/2018,2018-02-14,3.3769
4076,033/A/NBP/2018,2018-02-15,3.3259
4077,034/A/NBP/2018,2018-02-16,3.3173
4078,035/A/NBP/2018,2018-02-19,3.3411
4079,036/A/NBP/2018,2018-02-20,3.3597
4080,037/A/NBP/2018,2018-02-21,3.3697
4081,038/A/NBP/2018,2018-02-22,3.4009
4082,039/A/NBP/2018,2018-02-23,3.3911
4083,040/A/NBP/2018,2018-02-26,3.3799
4084,041/A/NBP/2018,2018-02-27,3.3816
4085,042/A/NBP/2018,2018-02-28,3.4188
4086,043/A/NBP/2018,2018-03-01,3.4356
4087,044/A/NBP/2018,2018-03-02,3.42
4088,045/A/NBP/2018,2018-03-05,3.3995
4089,046/A/NBP/2018,2018-03-06,3.3936
4090,047/A/NBP/2018,2018-03-07,3.3744
4091,048/A/NBP/2018,2018-03-08,3.3935
4092,049/A/NBP/2018,2018-03-09,3.4132
4093,050/A/NBP/2018,2018-03-12,3.4066
4094,051/A/NBP/2018,2018-03-13,3.4143
4095,052/A/NBP/2018,2018-03-14,3.4055
4096,053/A/NBP/2018,2018-03-15,3.4117
4097,054/A/NBP/2018,2018-03-16,3.4214
4098,055/A/NBP/2018,2018-03-19,3.4341
4099,056/A/NBP/2018,2018-03-20,3.4296
4100,057/A/NBP/2018,2018-03-21,3.4544
4101,058/A/NBP/2018,2018-03-22,3.4264
4102,059/A/NBP/2018,2018-03-23,3.4319
4103,060/A/NBP/2018,2018-03-26,3.4145
4104,061/A/NBP/2018,2018-03-27,3.3921
4105,062/A/NBP/2018,2018-03-28,3.3956
4106,063/A/NBP/2018,2018-03-29,3.4201
4107,064/A/NBP/2018,2018-03-30,3.4139
4108,065/A/NBP/2018,2018-04-03,3.4177
4109,066/A/NBP/2018,2018-04-04,3.4224
4110,067/A/NBP/2018,2018-04-05,3.4301
4111,068/A/NBP/2018,2018-04-06,3.4315
4112,069/A/NBP/2018,2018-04-09,3.4174
4113,070/A/NBP/2018,2018-04-10,3.4068
4114,071/A/NBP/2018,2018-04-11,3.3859
4115,072/A/NBP/2018,2018-04-12,3.3924
4116,073/A/NBP/2018,2018-04-13,3.3862
4117,074/A/NBP/2018,2018-04-16,3.3666
4118,075/A/NBP/2018,2018-04-17,3.3572
4119,076/A/NBP/2018,2018-04-18,3.3721
4120,077/A/NBP/2018,2018-04-19,3.3693
4121,078/A/NBP/2018,2018-04-20,3.3881
4122,079/A/NBP/2018,2018-04-23,3.4156
4123,080/A/NBP/2018,2018-04-24,3.4401
4124,081/A/NBP/2018,2018-04-25,3.4548
4125,082/A/NBP/2018,2018-04-26,3.4827
4126,083/A/NBP/2018,2018-04-27,3.5003
4127,084/A/NBP/2018,2018-04-30,3.4868
4128,085/A/NBP/2018,2018-05-02,3.5563
4129,086/A/NBP/2018,2018-05-04,3.5754
4130,087/A/NBP/2018,2018-05-07,3.5634
4131,088/A/NBP/2018,2018-05-08,3.5884
4132,089/A/NBP/2018,2018-05-09,3.609
4133,090/A/NBP/2018,2018-05-10,3.5773
4134,091/A/NBP/2018,2018-05-11,3.5708
4135,092/A/NBP/2018,2018-05-14,3.5558
4136,093/A/NBP/2018,2018-05-15,3.5931
4137,094/A/NBP/2018,2018-05-16,3.6241
