,no,effectiveDate,mid
561,58/A/NBP/2004,2004-03-23,3.0347
562,59/A/NBP/2004,2004-03-24,3.0298
563,60/A/NBP/2004,2004-03-25,3.0391
564,61/A/NBP/2004,2004-03-26,3.0592
565,62/A/NBP/2004,2004-03-29,3.0365
566,63/A/NBP/2004,2004-03-30,3.0371
567,64/A/NBP/2004,2004-03-31,3.0409
568,65/A/NBP/2004,2004-04-01,3.0491
569,66/A/NBP/2004,2004-04-02,3.0403
570,67/A/NBP/2004,2004-04-05,3.0144
571,68/A/NBP/2004,2004-04-06,3.0162
572,69/A/NBP/2004,2004-04-07,3.027
573,70/A/NBP/2004,2004-04-08,3.0474
574,71/A/NBP/2004,2004-04-09,3.052
575,72/A/NBP/2004,2004-04-13,3.0546
576,73/A/NBP/2004,2004-04-14,3.061
577,74/A/NBP/2004,2004-04-15,3.1088
578,75/A/NBP/2004,2004-04-16,3.0836
579,76/A/NBP/2004,2004-04-19,3.079
580,77/A/NBP/2004,2004-04-20,3.0756
581,78/A/NBP/2004,2004-04-21,3.047
582,79/A/NBP/2004,2004-04-22,3.0581
583,80/A/NBP/2004,2004-04-23,3.0544
584,81/A/NBP/2004,2004-04-26,3.0562
585,82/A/NBP/2004,2004-04-27,3.079
586,83/A/NBP/2004,2004-04-28,3.0891
587,84/A/NBP/2004,2004-04-29,3.1015
588,85/A/NBP/2004,2004-04-30,3.0983
589,86/A/NBP/2004,2004-05-04,3.0774
590,87/A/NBP/2004,2004-05-05,3.0672
591,88/A/NBP/2004,2004-05-06,3.0763
592,89/A/NBP/2004,2004-05-07,3.0588
593,90/A/NBP/2004,2004-05-10,3.0888
594,91/A/NBP/2004,2004-05-11,3.076
595,92/A/NBP/2004,2004-05-12,3.0907
596,93/A/NBP/2004,2004-05-13,3.1126
597,94/A/NBP/2004,2004-05-14,3.0921
598,95/A/NBP/2004,2004-05-17,3.1207
599,96/A/NBP/2004,2004-05-18,3.0965
600,97/A/NBP/2004,2004-05-19,3.0574
601,98/A/NBP/2004,2004-05-20,3.0531
602,99/A/NBP/2004,2004-05-21,3.0585
603,100/A/NBP/2004,2004-05-24,3.038
604,101/A/NBP/2004,2004-05-25,3.0223
605,102/A/NBP/2004,2004-05-26,3.0322
606,103/A/NBP/2004,2004-05-27,3.0266
607,104/A/NBP/2004,2004-05-28,3.051
608,105/A/NBP/2004,2004-05-31,3.0425
609,106/A/NBP/2004,2004-06-01,3.0423
610,107/A/NBP/2004,2004-06-02,3.0532
611,108/A/NBP/2004,2004-06-03,3.0455
612,109/A/NBP/2004,2004-06-04,3.0416
613,110/A/NBP/2004,2004-06-07,3.0555
614,111/A/NBP/2004,2004-06-08,3.0248
615,112/A/NBP/2004,2004-06-09,3.0308
616,113/A/NBP/2004,2004-06-11,3.0433
617,114/A/NBP/2004,2004-06-14,3.0112
618,115/A/NBP/2004,2004-06-15,3.0055
619,116/A/NBP/2004,2004-06-16,2.9996
620,117/A/NBP/2004,2004-06-17,3.02
621,118/A/NBP/2004,2004-06-18,3.028
622,119/A/NBP/2004,2004-06-21,3.0346
623,120/A/NBP/2004,2004-06-22,3.0431
624,121/A/NBP/2004,2004-06-23,3.0213
625,122/A/NBP/2004,2004-06-24,3.0145
626,123/A/NBP/2004,2004-06-25,3.0158
627,124/A/NBP/2004,2004-06-28,2.9865
628,125/A/NBP/2004,2004-06-29,2.9779
629,126/A/NBP/2004,2004-06-30,2.9726
630,127/A/NBP/2004,2004-07-01,2.9524
631,128/A/NBP/2004,2004-07-02,2.9713
632,129/A/NBP/2004,2004-07-05,2.9785
633,130/A/NBP/2004,2004-07-06,2.9799
634,131/A/NBP/2004,2004-07-07,2.9775
635,132/A/NBP/2004,2004-07-08,2.9842
636,133/A/NBP/2004,2004-07-09,2.9839
637,134/A/NBP/2004,2004-07-12,2.9685
638,135/A/NBP/2004,2004-07-13,2.937
639,136/A/NBP/2004,2004-07-14,2.9286
640,137/A/NBP/2004,2004-07-15,2.9028
641,138/A/NBP/2004,2004-07-16,2.9037
642,139/A/NBP/2004,2004-07-19,2.8949
643,140/A/NBP/2004,2004-07-20,2.9232
644,141/A/NBP/2004,2004-07-21,2.9116
645,142/A/NBP/2004,2004-07-22,2.9067
646,143/A/NBP/2004,2004-07-23,2.9013
647,144/A/NBP/2004,2004-07-26,2.8992
648,145/A/NBP/2004,2004-07-27,2.891
649,146/A/NBP/2004,2004-07-28,2.8767
650,147/A/NBP/2004,2004-07-29,2.8666
651,148/A/NBP/2004,2004-07-30,2.8406
652,149/A/NBP/2004,2004-08-02,2.8554
653,150/A/NBP/2004,2004-08-03,2.874
654,151/A/NBP/2004,2004-08-04,2.883
655,152/A/NBP/2004,2004-08-05,2.8679
656,153/A/NBP/2004,2004-08-06,2.8557
657,154/A/NBP/2004,2004-08-09,2.8453
658,155/A/NBP/2004,2004-08-10,2.8484
659,156/A/NBP/2004,2004-08-11,2.8765
660,157/A/NBP/2004,2004-08-12,2.8685
661,158/A/NBP/2004,2004-08-13,2.9018
662,159/A/NBP/2004,2004-08-16,2.902
663,160/A/NBP/2004,2004-08-17,2.8855
664,161/A/NBP/2004,2004-08-18,2.8943
665,162/A/NBP/2004,2004-08-19,2.9088
666,163/A/NBP/2004,2004-08-20,2.9113
667,164/A/NBP/2004,2004-08-23,2.8949
668,165/A/NBP/2004,2004-08-24,2.8782
669,166/A/NBP/2004,2004-08-25,2.8878
670,167/A/NBP/2004,2004-08-26,2.8871
671,168/A/NBP/2004,2004-08-27,2.906
672,169/A/NBP/2004,2004-08-30,2.8846
673,170/A/NBP/2004,2004-08-31,2.8829
674,171/A/NBP/2004,2004-09-01,2.8884
675,172/A/NBP/2004,2004-09-02,2.8934
676,173/A/NBP/2004,2004-09-03,2.8836
677,174/A/NBP/2004,2004-09-06,2.8777
678,175/A/NBP/2004,2004-09-07,2.8564
679,176/A/NBP/2004,2004-09-08,2.8625
680,177/A/NBP/2004,2004-09-09,2.8521
681,178/A/NBP/2004,2004-09-10,2.8545
682,179/A/NBP/2004,2004-09-13,2.8525
683,180/A/NBP/2004,2004-09-14,2.8423
684,181/A/NBP/2004,2004-09-15,2.824
685,182/A/NBP/2004,2004-09-16,2.817
686,183/A/NBP/2004,2004-09-17,2.8146
687,184/A/NBP/2004,2004-09-20,2.792
688,185/A/NBP/2004,2004-09-21,2.7887
689,186/A/NBP/2004,2004-09-22,2.7998
690,187/A/NBP/2004,2004-09-23,2.8118
691,188/A/NBP/2004,2004-09-24,2.8116
692,189/A/NBP/2004,2004-09-27,2.806
693,190/A/NBP/2004,2004-09-28,2.813
694,191/A/NBP/2004,2004-09-29,2.8036
695,192/A/NBP/2004,2004-09-30,2.8217
696,193/A/NBP/2004,2004-10-01,2.8271
697,194/A/NBP/2004,2004-10-04,2.7977
698,195/A/NBP/2004,2004-10-05,2.7829
699,196/A/NBP/2004,2004-10-06,2.7727
700,197/A/NBP/2004,2004-10-07,2.7857
701,198/A/NBP/2004,2004-10-08,2.796
702,199/A/NBP/2004,2004-10-11,2.7833
703,200/A/NBP/2004,2004-10-12,2.772
704,201/A/NBP/2004,2004-10-13,2.784
705,202/A/NBP/2004,2004-10-14,2.7796
706,203/A/NBP/2004,2004-10-15,2.7946
707,204/A/NBP/2004,2004-10-18,2.7854
708,205/A/NBP/2004,2004-10-19,2.7856
709,206/A/NBP/2004,2004-10-20,2.794
710,207/A/NBP/2004,2004-10-21,2.8058
711,208/A/NBP/2004,2004-10-22,2.7929
712,209/A/NBP/2004,2004-10-25,2.8139
713,210/A/NBP/2004,2004-10-26,2.8469
714,211/A/NBP/2004,2004-10-27,2.8386
715,212/A/NBP/2004,2004-10-28,2.8324
716,213/A/NBP/2004,2004-10-29,2.8355
717,214/A/NBP/2004,2004-11-02,2.8153
718,215/A/NBP/2004,2004-11-03,2.8105
719,216/A/NBP/2004,2004-11-04,2.8145
720,217/A/NBP/2004,2004-11-05,2.8048
721,218/A/NBP/2004,2004-11-08,2.8004
722,219/A/NBP/2004,2004-11-09,2.7931
723,220/A/NBP/2004,2004-11-10,2.7948
724,221/A/NBP/2004,2004-11-12,2.8173
725,222/A/NBP/2004,2004-11-15,2.8066
726,223/A/NBP/2004,2004-11-16,2.7987
727,224/A/NBP/2004,2004-11-17,2.8059
728,225/A/NBP/2004,2004-11-18,2.7958
729,226/A/NBP/2004,2004-11-19,2.8103
730,227/A/NBP/2004,2004-11-22,2.7876
731,228/A/NBP/2004,2004-11-23,2.7757
732,229/A/NBP/2004,2004-11-24,2.7797
733,230/A/NBP/2004,2004-11-25,2.7918
734,231/A/NBP/2004,2004-11-26,2.7867
735,232/A/NBP/2004,2004-11-29,2.7825
736,233/A/NBP/2004,2004-11-30,2.7846
737,234/A/NBP/2004,2004-12-01,2.7576
738,235/A/NBP/2004,2004-12-02,2.7323
739,236/A/NBP/2004,2004-12-03,2.7378
740,237/A/NBP/2004,2004-12-06,2.7313
741,238/A/NBP/2004,2004-12-07,2.7331
742,239/A/NBP/2004,2004-12-08,2.7303
743,240/A/NBP/2004,2004-12-09,2.7192
744,241/A/NBP/2004,2004-12-10,2.7562
745,242/A/NBP/2004,2004-12-13,2.7379
746,243/A/NBP/2004,2004-12-14,2.7267
747,244/A/NBP/2004,2004-12-15,2.721
748,245/A/NBP/2004,2004-12-16,2.7179
749,246/A/NBP/2004,2004-12-17,2.7051
750,247/A/NBP/2004,2004-12-20,2.6842
751,248/A/NBP/2004,2004-12-21,2.6677
752,249/A/NBP/2004,2004-12-22,2.6594
753,250/A/NBP/2004,2004-12-23,2.6439
754,251/A/NBP/2004,2004-12-24,2.6423
755,252/A/NBP/2004,2004-12-27,2.6382
756,253/A/NBP/2004,2004-12-28,2.6229
757,254/A/NBP/2004,2004-12-29,2.6285
758,255/A/NBP/2004,2004-12-30,2.6413
759,256/A/NBP/2004,2004-12-31,2.6421
760,1/A/NBP/2005,2005-01-03,2.6412
761,2/A/NBP/2005,2005-01-04,2.6315
762,3/A/NBP/2005,2005-01-05,2.6625
763,4/A/NBP/2005,2005-01-06,2.6592
764,5/A/NBP/2005,2005-01-07,2.6555
765,6/A/NBP/2005,2005-01-10,2.6357
766,7/A/NBP/2005,2005-01-11,2.632
767,8/A/NBP/2005,2005-01-12,2.6261
768,9/A/NBP/2005,2005-01-13,2.6428
769,10/A/NBP/2005,2005-01-14,2.6258
770,11/A/NBP/2005,2005-01-17,2.6377
771,12/A/NBP/2005,2005-01-18,2.6415
772,13/A/NBP/2005,2005-01-19,2.647
773,14/A/NBP/2005,2005-01-20,2.6653
774,15/A/NBP/2005,2005-01-21,2.644
775,16/A/NBP/2005,2005-01-24,2.6355
776,17/A/NBP/2005,2005-01-25,2.6328
777,18/A/NBP/2005,2005-01-26,2.6284
778,19/A/NBP/2005,2005-01-27,2.6263
779,20/A/NBP/2005,2005-01-28,2.6295
780,21/A/NBP/2005,2005-01-31,2.6136
781,22/A/NBP/2005,2005-02-01,2.6124
782,23/A/NBP/2005,2005-02-02,2.6144
783,24/A/NBP/2005,2005-02-03,2.5616
784,25/A/NBP/2005,2005-02-04,2.5572
785,26/A/NBP/2005,2005-02-07,2.5416
786,27/A/NBP/2005,2005-02-08,2.5449
787,28/A/NBP/2005,2005-02-09,2.5712
788,29/A/NBP/2005,2005-02-10,2.5698
789,30/A/NBP/2005,2005-02-11,2.5927
790,31/A/NBP/2005,2005-02-14,2.5862
791,32/A/NBP/2005,2005-02-15,2.5689
792,33/A/NBP/2005,2005-02-16,2.57
793,34/A/NBP/2005,2005-02-17,2.582
794,35/A/NBP/2005,2005-02-18,2.5812
795,36/A/NBP/2005,2005-02-21,2.5778
796,37/A/NBP/2005,2005-02-22,2.5761
797,38/A/NBP/2005,2005-02-23,2.5723
798,39/A/NBP/2005,2005-02-24,2.5635
799,40/A/NBP/2005,2005-02-25,2.5358
800,41/A/NBP/2005,2005-02-28,2.541
801,42/A/NBP/2005,2005-03-01,2.5408
802,43/A/NBP/2005,2005-03-02,2.5404
803,44/A/NBP/2005,2005-03-03,2.5399
804,45/A/NBP/2005,2005-03-04,2.5357
805,46/A/NBP/2005,2005-03-07,2.5086
806,47/A/NBP/2005,2005-03-08,2.5045
807,48/A/NBP/2005,2005-03-09,2.5047
808,49/A/NBP/2005,2005-03-10,2.5599
809,50/A/NBP/2005,2005-03-11,2.5529
810,51/A/NBP/2005,2005-03-14,2.5675
811,52/A/NBP/2005,2005-03-15,2.581
812,53/A/NBP/2005,2005-03-16,2.6277
813,54/A/NBP/2005,2005-03-17,2.6693
814,55/A/NBP/2005,2005-03-18,2.622
815,56/A/NBP/2005,2005-03-21,2.6283
816,57/A/NBP/2005,2005-03-22,2.6354
817,58/A/NBP/2005,2005-03-23,2.6521
818,59/A/NBP/2005,2005-03-24,2.6571
819,60/A/NBP/2005,2005-03-25,2.6518
820,61/A/NBP/2005,2005-03-29,2.6841
821,62/A/NBP/2005,2005-03-30,2.6553
822,63/A/NBP/2005,2005-03-31,2.6341
823,64/A/NBP/2005,2005-04-01,2.6329
824,65/A/NBP/2005,2005-04-04,2.6497
825,66/A/NBP/2005,2005-04-05,2.6565
826,67/A/NBP/2005,2005-04-06,2.6486
827,68/A/NBP/2005,2005-04-07,2.6475
828,69/A/NBP/2005,2005-04-11,2.6463
829,70/A/NBP/2005,2005-04-12,2.6391
830,71/A/NBP/2005,2005-04-13,2.6305
831,72/A/NBP/2005,2005-04-14,2.651
832,73/A/NBP/2005,2005-04-15,2.6603
833,74/A/NBP/2005,2005-04-18,2.6935
834,75/A/NBP/2005,2005-04-19,2.7159
835,76/A/NBP/2005,2005-04-20,2.7023
836,77/A/NBP/2005,2005-04-21,2.7049
837,78/A/NBP/2005,2005-04-22,2.7155
838,79/A/NBP/2005,2005-04-25,2.7254
839,80/A/NBP/2005,2005-04-26,2.7203
840,81/A/NBP/2005,2005-04-27,2.7459
841,82/A/NBP/2005,2005-04-28,2.7565
842,83/A/NBP/2005,2005-04-29,2.7801
843,84/A/NBP/2005,2005-05-02,2.7742
844,85/A/NBP/2005,2005-05-04,2.7452
845,86/A/NBP/2005,2005-05-05,2.7043
846,87/A/NBP/2005,2005-05-06,2.6809
847,88/A/NBP/2005,2005-05-09,2.6605
848,89/A/NBP/2005,2005-05-10,2.6897
849,90/A/NBP/2005,2005-05-11,2.7087
850,91/A/NBP/2005,2005-05-12,2.6861
851,92/A/NBP/2005,2005-05-13,2.7063
852,93/A/NBP/2005,2005-05-16,2.7226
853,94/A/NBP/2005,2005-05-17,2.73
854,95/A/NBP/2005,2005-05-18,2.7269
855,96/A/NBP/2005,2005-05-19,2.6962
856,97/A/NBP/2005,2005-05-20,2.692
857,98/A/NBP/2005,2005-05-23,2.712
858,99/A/NBP/2005,2005-05-24,2.7057
859,100/A/NBP/2005,2005-05-25,2.7071
860,101/A/NBP/2005,2005-05-27,2.7039
861,102/A/NBP/2005,2005-05-30,2.6813
862,103/A/NBP/2005,2005-05-31,2.6719
863,104/A/NBP/2005,2005-06-01,2.7068
864,105/A/NBP/2005,2005-06-02,2.694
865,106/A/NBP/2005,2005-06-03,2.6855
866,107/A/NBP/2005,2005-06-06,2.6716
867,108/A/NBP/2005,2005-06-07,2.6546
868,109/A/NBP/2005,2005-06-08,2.6511
869,110/A/NBP/2005,2005-06-09,2.6342
870,111/A/NBP/2005,2005-06-10,2.625
871,112/A/NBP/2005,2005-06-13,2.6246
872,113/A/NBP/2005,2005-06-14,2.6339
873,114/A/NBP/2005,2005-06-15,2.6208
874,115/A/NBP/2005,2005-06-16,2.6284
875,116/A/NBP/2005,2005-06-17,2.6363
876,117/A/NBP/2005,2005-06-20,2.6477
877,118/A/NBP/2005,2005-06-21,2.6254
878,119/A/NBP/2005,2005-06-22,2.6275
879,120/A/NBP/2005,2005-06-23,2.6075
880,121/A/NBP/2005,2005-06-24,2.6145
881,122/A/NBP/2005,2005-06-27,2.6147
882,123/A/NBP/2005,2005-06-28,2.6297
883,124/A/NBP/2005,2005-06-29,2.6243
884,125/A/NBP/2005,2005-06-30,2.6072
885,126/A/NBP/2005,2005-07-01,2.5957
886,127/A/NBP/2005,2005-07-04,2.5913
887,128/A/NBP/2005,2005-07-05,2.5927
888,129/A/NBP/2005,2005-07-06,2.609
889,130/A/NBP/2005,2005-07-07,2.6561
890,131/A/NBP/2005,2005-07-08,2.6323
891,132/A/NBP/2005,2005-07-11,2.627
892,133/A/NBP/2005,2005-07-12,2.6402
893,134/A/NBP/2005,2005-07-13,2.6525
894,135/A/NBP/2005,2005-07-14,2.6663
895,136/A/NBP/2005,2005-07-15,2.6666
896,137/A/NBP/2005,2005-07-18,2.6456
897,138/A/NBP/2005,2005-07-19,2.6292
898,139/A/NBP/2005,2005-07-20,2.645
899,140/A/NBP/2005,2005-07-21,2.6447
900,141/A/NBP/2005,2005-07-22,2.6291
901,142/A/NBP/2005,2005-07-25,2.6311
902,143/A/NBP/2005,2005-07-26,2.6376
903,144/A/NBP/2005,2005-07-27,2.6359
904,145/A/NBP/2005,2005-07-28,2.6116
905,146/A/NBP/2005,2005-07-29,2.6114
906,147/A/NBP/2005,2005-08-01,2.6055
907,148/A/NBP/2005,2005-08-02,2.6056
908,149/A/NBP/2005,2005-08-03,2.6202
909,150/A/NBP/2005,2005-08-04,2.6164
910,151/A/NBP/2005,2005-08-05,2.6151
911,152/A/NBP/2005,2005-08-08,2.6043
912,153/A/NBP/2005,2005-08-09,2.5965
913,154/A/NBP/2005,2005-08-10,2.5911
914,155/A/NBP/2005,2005-08-11,2.5949
915,156/A/NBP/2005,2005-08-12,2.5951
916,157/A/NBP/2005,2005-08-16,2.6011
917,158/A/NBP/2005,2005-08-17,2.5977
918,159/A/NBP/2005,2005-08-18,2.5938
919,160/A/NBP/2005,2005-08-19,2.596
920,161/A/NBP/2005,2005-08-22,2.5996
921,162/A/NBP/2005,2005-08-23,2.5874
922,163/A/NBP/2005,2005-08-24,2.5797
923,164/A/NBP/2005,2005-08-25,2.618
924,165/A/NBP/2005,2005-08-26,2.6229
925,166/A/NBP/2005,2005-08-29,2.6306
926,167/A/NBP/2005,2005-08-30,2.6128
927,168/A/NBP/2005,2005-08-31,2.6117
928,169/A/NBP/2005,2005-09-01,2.5746
929,170/A/NBP/2005,2005-09-02,2.577
930,171/A/NBP/2005,2005-09-05,2.5542
931,172/A/NBP/2005,2005-09-06,2.5607
932,173/A/NBP/2005,2005-09-07,2.5347
933,174/A/NBP/2005,2005-09-08,2.5483
934,175/A/NBP/2005,2005-09-09,2.5622
935,176/A/NBP/2005,2005-09-12,2.5497
936,177/A/NBP/2005,2005-09-13,2.5429
937,178/A/NBP/2005,2005-09-14,2.5447
938,179/A/NBP/2005,2005-09-15,2.5174
939,180/A/NBP/2005,2005-09-16,2.5105
940,181/A/NBP/2005,2005-09-19,2.5135
941,182/A/NBP/2005,2005-09-20,2.507
942,183/A/NBP/2005,2005-09-21,2.516
943,184/A/NBP/2005,2005-09-22,2.5159
944,185/A/NBP/2005,2005-09-23,2.5126
945,186/A/NBP/2005,2005-09-26,2.5141
946,187/A/NBP/2005,2005-09-27,2.5
947,188/A/NBP/2005,2005-09-28,2.5097
948,189/A/NBP/2005,2005-09-29,2.5053
949,190/A/NBP/2005,2005-09-30,2.518
950,191/A/NBP/2005,2005-10-03,2.5188
951,192/A/NBP/2005,2005-10-04,2.5358
952,193/A/NBP/2005,2005-10-05,2.5329
953,194/A/NBP/2005,2005-10-06,2.5423
954,195/A/NBP/2005,2005-10-07,2.5425
955,196/A/NBP/2005,2005-10-10,2.5056
956,197/A/NBP/2005,2005-10-11,2.5001
957,198/A/NBP/2005,2005-10-12,2.5037
958,199/A/NBP/2005,2005-10-13,2.5141
959,200/A/NBP/2005,2005-10-14,2.5381
960,201/A/NBP/2005,2005-10-17,2.5147
961,202/A/NBP/2005,2005-10-18,2.5017
962,203/A/NBP/2005,2005-10-19,2.5072
963,204/A/NBP/2005,2005-10-20,2.5123
964,205/A/NBP/2005,2005-10-21,2.5241
965,206/A/NBP/2005,2005-10-24,2.5269
966,207/A/NBP/2005,2005-10-25,2.5427
967,208/A/NBP/2005,2005-10-26,2.5448
968,209/A/NBP/2005,2005-10-27,2.5837
969,210/A/NBP/2005,2005-10-28,2.5819
970,211/A/NBP/2005,2005-10-31,2.5813
971,212/A/NBP/2005,2005-11-02,2.5646
972,213/A/NBP/2005,2005-11-03,2.5697
973,214/A/NBP/2005,2005-11-04,2.5733
974,215/A/NBP/2005,2005-11-07,2.6075
975,216/A/NBP/2005,2005-11-08,2.6087
976,217/A/NBP/2005,2005-11-09,2.5882
977,218/A/NBP/2005,2005-11-10,2.6135
978,219/A/NBP/2005,2005-11-14,2.5964
979,220/A/NBP/2005,2005-11-15,2.596
980,221/A/NBP/2005,2005-11-16,2.5737
981,222/A/NBP/2005,2005-11-17,2.5747
982,223/A/NBP/2005,2005-11-18,2.5704
983,224/A/NBP/2005,2005-11-21,2.5701
984,225/A/NBP/2005,2005-11-22,2.565
985,226/A/NBP/2005,2005-11-23,2.5498
986,227/A/NBP/2005,2005-11-24,2.5294
987,228/A/NBP/2005,2005-11-25,2.5274
988,229/A/NBP/2005,2005-11-28,2.5294
989,230/A/NBP/2005,2005-11-29,2.5154
990,231/A/NBP/2005,2005-11-30,2.522
991,232/A/NBP/2005,2005-12-01,2.541
992,233/A/NBP/2005,2005-12-02,2.5139
993,234/A/NBP/2005,2005-12-05,2.4995
994,235/A/NBP/2005,2005-12-06,2.4877
995,236/A/NBP/2005,2005-12-07,2.4944
996,237/A/NBP/2005,2005-12-08,2.5108
997,238/A/NBP/2005,2005-12-09,2.5126
998,239/A/NBP/2005,2005-12-12,2.501
999,240/A/NBP/2005,2005-12-13,2.479
1000,241/A/NBP/2005,2005-12-14,2.4816
1001,242/A/NBP/2005,2005-12-15,2.4927
1002,243/A/NBP/2005,2005-12-16,2.5066
1003,244/A/NBP/2005,2005-12-19,2.4962
1004,245/A/NBP/2005,2005-12-20,2.4752
1005,246/A/NBP/2005,2005-12-21,2.4686
1006,247/A/NBP/2005,2005-12-22,2.4652
1007,248/A/NBP/2005,2005-12-23,2.4671
1008,249/A/NBP/2005,2005-12-27,2.4613
1009,250/A/NBP/2005,2005-12-28,2.4649
1010,251/A/NBP/2005,2005-12-29,2.4748
1011,252/A/NBP/2005,2005-12-30,2.4788
1012,1/A/NBP/2006,2006-01-02,2.4834
1013,2/A/NBP/2006,2006-01-03,2.4868
1014,3/A/NBP/2006,2006-01-04,2.4784
1015,4/A/NBP/2006,2006-01-05,2.4552
1016,5/A/NBP/2006,2006-01-06,2.4644
1017,6/A/NBP/2006,2006-01-09,2.4474
1018,7/A/NBP/2006,2006-01-10,2.4479
1019,8/A/NBP/2006,2006-01-11,2.442
1020,9/A/NBP/2006,2006-01-12,2.4489
1021,10/A/NBP/2006,2006-01-13,2.4607
1022,11/A/NBP/2006,2006-01-16,2.4567
1023,12/A/NBP/2006,2006-01-17,2.4618
1024,13/A/NBP/2006,2006-01-18,2.4969
1025,14/A/NBP/2006,2006-01-19,2.4719
1026,15/A/NBP/2006,2006-01-20,2.4815
1027,16/A/NBP/2006,2006-01-23,2.4867
1028,17/A/NBP/2006,2006-01-24,2.4821
1029,18/A/NBP/2006,2006-01-25,2.4598
1030,19/A/NBP/2006,2006-01-26,2.4723
1031,20/A/NBP/2006,2006-01-27,2.4689
1032,21/A/NBP/2006,2006-01-30,2.4539
1033,22/A/NBP/2006,2006-01-31,2.4638
1034,23/A/NBP/2006,2006-02-01,2.4505
1035,24/A/NBP/2006,2006-02-02,2.4608
1036,25/A/NBP/2006,2006-02-03,2.462
1037,26/A/NBP/2006,2006-02-06,2.4538
1038,27/A/NBP/2006,2006-02-07,2.4554
1039,28/A/NBP/2006,2006-02-08,2.4637
1040,29/A/NBP/2006,2006-02-09,2.4541
1041,30/A/NBP/2006,2006-02-10,2.4366
1042,31/A/NBP/2006,2006-02-13,2.4369
1043,32/A/NBP/2006,2006-02-14,2.439
1044,33/A/NBP/2006,2006-02-15,2.4282
1045,34/A/NBP/2006,2006-02-16,2.4168
1046,35/A/NBP/2006,2006-02-17,2.4123
1047,36/A/NBP/2006,2006-02-20,2.4049
1048,37/A/NBP/2006,2006-02-21,2.4211
1049,38/A/NBP/2006,2006-02-22,2.4441
1050,39/A/NBP/2006,2006-02-23,2.4267
1051,40/A/NBP/2006,2006-02-24,2.4261
1052,41/A/NBP/2006,2006-02-27,2.409
1053,42/A/NBP/2006,2006-02-28,2.4101
1054,43/A/NBP/2006,2006-03-01,2.4162
1055,44/A/NBP/2006,2006-03-02,2.409
1056,45/A/NBP/2006,2006-03-03,2.4359
1057,46/A/NBP/2006,2006-03-06,2.4457
1058,47/A/NBP/2006,2006-03-07,2.4739
1059,48/A/NBP/2006,2006-03-08,2.4782
1060,49/A/NBP/2006,2006-03-09,2.4802
1061,50/A/NBP/2006,2006-03-10,2.4844
1062,51/A/NBP/2006,2006-03-13,2.48
1063,52/A/NBP/2006,2006-03-14,2.5136
1064,53/A/NBP/2006,2006-03-15,2.4758
1065,54/A/NBP/2006,2006-03-16,2.4794
1066,55/A/NBP/2006,2006-03-17,2.4394
1067,56/A/NBP/2006,2006-03-20,2.4725
1068,57/A/NBP/2006,2006-03-21,2.4798
1069,58/A/NBP/2006,2006-03-22,2.4919
1070,59/A/NBP/2006,2006-03-23,2.4705
1071,60/A/NBP/2006,2006-03-24,2.475
1072,61/A/NBP/2006,2006-03-27,2.4729
1073,62/A/NBP/2006,2006-03-28,2.5072
1074,63/A/NBP/2006,2006-03-29,2.5182
1075,64/A/NBP/2006,2006-03-30,2.498
1076,65/A/NBP/2006,2006-03-31,2.4913
1077,66/A/NBP/2006,2006-04-03,2.4841
1078,67/A/NBP/2006,2006-04-04,2.4916
1079,68/A/NBP/2006,2006-04-05,2.5204
1080,69/A/NBP/2006,2006-04-06,2.5241
1081,70/A/NBP/2006,2006-04-07,2.5163
1082,71/A/NBP/2006,2006-04-10,2.5133
1083,72/A/NBP/2006,2006-04-11,2.5048
1084,73/A/NBP/2006,2006-04-12,2.4915
1085,74/A/NBP/2006,2006-04-13,2.5069
1086,75/A/NBP/2006,2006-04-14,2.5019
1087,76/A/NBP/2006,2006-04-18,2.5061
1088,77/A/NBP/2006,2006-04-19,2.4883
1089,78/A/NBP/2006,2006-04-20,2.4792
1090,79/A/NBP/2006,2006-04-21,2.467
1091,80/A/NBP/2006,2006-04-24,2.4581
1092,81/A/NBP/2006,2006-04-25,2.4564
1093,82/A/NBP/2006,2006-04-26,2.4629
1094,83/A/NBP/2006,2006-04-27,2.4459
1095,84/A/NBP/2006,2006-04-28,2.4619
1096,85/A/NBP/2006,2006-05-02,2.4694
1097,86/A/NBP/2006,2006-05-04,2.4485
1098,87/A/NBP/2006,2006-05-05,2.4475
1099,88/A/NBP/2006,2006-05-08,2.4547
1100,89/A/NBP/2006,2006-05-09,2.4553
1101,90/A/NBP/2006,2006-05-10,2.4696
1102,91/A/NBP/2006,2006-05-11,2.4448
1103,92/A/NBP/2006,2006-05-12,2.4931
1104,93/A/NBP/2006,2006-05-15,2.5338
1105,94/A/NBP/2006,2006-05-16,2.5268
1106,95/A/NBP/2006,2006-05-17,2.4983
1107,96/A/NBP/2006,2006-05-18,2.5485
1108,97/A/NBP/2006,2006-05-19,2.5319
1109,98/A/NBP/2006,2006-05-22,2.5517
1110,99/A/NBP/2006,2006-05-23,2.5545
1111,100/A/NBP/2006,2006-05-24,2.5564
1112,101/A/NBP/2006,2006-05-25,2.5371
1113,102/A/NBP/2006,2006-05-26,2.5212
1114,103/A/NBP/2006,2006-05-29,2.5125
1115,104/A/NBP/2006,2006-05-30,2.5247
1116,105/A/NBP/2006,2006-05-31,2.5324
1117,106/A/NBP/2006,2006-06-01,2.5234
