,no,effectiveDate,mid
1163,152/A/NBP/2006,2006-08-07,3.8724
1164,153/A/NBP/2006,2006-08-08,3.8723
1165,154/A/NBP/2006,2006-08-09,3.8673
1166,155/A/NBP/2006,2006-08-10,3.8635
1167,156/A/NBP/2006,2006-08-11,3.8675
1168,157/A/NBP/2006,2006-08-14,3.8667
1169,158/A/NBP/2006,2006-08-16,3.881
1170,159/A/NBP/2006,2006-08-17,3.8658
1171,160/A/NBP/2006,2006-08-18,3.8869
1172,161/A/NBP/2006,2006-08-21,3.9178
1173,162/A/NBP/2006,2006-08-22,3.907
1174,163/A/NBP/2006,2006-08-23,3.8986
1175,164/A/NBP/2006,2006-08-24,3.9218
1176,165/A/NBP/2006,2006-08-25,3.9315
1177,166/A/NBP/2006,2006-08-28,3.9323
1178,167/A/NBP/2006,2006-08-29,3.9506
1179,168/A/NBP/2006,2006-08-30,3.9513
1180,169/A/NBP/2006,2006-08-31,3.9369
1181,170/A/NBP/2006,2006-09-01,3.955
1182,171/A/NBP/2006,2006-09-04,3.967
1183,172/A/NBP/2006,2006-09-05,3.9687
1184,173/A/NBP/2006,2006-09-06,3.9628
1185,174/A/NBP/2006,2006-09-07,3.9885
1186,175/A/NBP/2006,2006-09-08,3.984
1187,176/A/NBP/2006,2006-09-11,3.9835
1188,177/A/NBP/2006,2006-09-12,3.9819
1189,178/A/NBP/2006,2006-09-13,3.969
1190,179/A/NBP/2006,2006-09-14,3.9635
1191,180/A/NBP/2006,2006-09-15,3.9638
1192,181/A/NBP/2006,2006-09-18,3.9426
1193,182/A/NBP/2006,2006-09-19,3.96
1194,183/A/NBP/2006,2006-09-20,3.9473
1195,184/A/NBP/2006,2006-09-21,3.9488
1196,185/A/NBP/2006,2006-09-22,3.984
1197,186/A/NBP/2006,2006-09-25,3.9715
1198,187/A/NBP/2006,2006-09-26,3.965
1199,188/A/NBP/2006,2006-09-27,3.9748
1200,189/A/NBP/2006,2006-09-28,3.9824
1201,190/A/NBP/2006,2006-09-29,3.9835
1202,191/A/NBP/2006,2006-10-02,3.9745
1203,192/A/NBP/2006,2006-10-03,3.9581
1204,193/A/NBP/2006,2006-10-04,3.9448
1205,194/A/NBP/2006,2006-10-05,3.9348
1206,195/A/NBP/2006,2006-10-06,3.9333
1207,196/A/NBP/2006,2006-10-09,3.919
1208,197/A/NBP/2006,2006-10-10,3.9092
1209,198/A/NBP/2006,2006-10-11,3.9
1210,199/A/NBP/2006,2006-10-12,3.9182
1211,200/A/NBP/2006,2006-10-13,3.893
1212,201/A/NBP/2006,2006-10-16,3.879
1213,202/A/NBP/2006,2006-10-17,3.8888
1214,203/A/NBP/2006,2006-10-18,3.9041
1215,204/A/NBP/2006,2006-10-19,3.8878
1216,205/A/NBP/2006,2006-10-20,3.861
1217,206/A/NBP/2006,2006-10-23,3.8624
1218,207/A/NBP/2006,2006-10-24,3.8719
1219,208/A/NBP/2006,2006-10-25,3.888
1220,209/A/NBP/2006,2006-10-26,3.8826
1221,210/A/NBP/2006,2006-10-27,3.8779
1222,211/A/NBP/2006,2006-10-30,3.8919
1223,212/A/NBP/2006,2006-10-31,3.8871
1224,213/A/NBP/2006,2006-11-02,3.8608
1225,214/A/NBP/2006,2006-11-03,3.867
1226,215/A/NBP/2006,2006-11-06,3.827
1227,216/A/NBP/2006,2006-11-07,3.8294
1228,217/A/NBP/2006,2006-11-08,3.8317
1229,218/A/NBP/2006,2006-11-09,3.837
1230,219/A/NBP/2006,2006-11-10,3.8433
1231,220/A/NBP/2006,2006-11-13,3.8281
